order_id,customer_id,product_id,order_date,quantity
1809,297,221,2023-12-18,10
1810,658,75,2023-08-06,1
1811,980,290,2025-04-17,5
1812,310,81,2025-04-03,3
1813,495,163,2025-02-06,3
1814,251,35,2024-11-13,8
1815,825,286,2025-03-20,2
1816,827,273,2024-03-04,2
1817,702,61,2025-05-16,4
1818,416,95,2023-10-08,4
1819,305,163,2024-12-26,3
1820,465,75,2025-04-18,3
1821,75,16,2025-06-26,9
1822,706,164,2024-07-24,9
1823,62,212,2023-10-10,10
1824,162,211,2024-12-31,9
1825,451,156,2024-04-20,6
1826,426,227,2025-02-16,8
1827,496,141,2025-06-24,3
1828,476,78,2025-02-26,6
1829,209,97,2023-10-18,5
1830,349,55,2024-03-03,6
1831,622,68,2024-03-06,10
1832,148,95,2024-12-02,7
1833,321,14,2024-08-13,1
1834,883,137,2024-02-14,7
1835,736,291,2025-06-09,4
1836,327,119,2023-09-26,4
1837,752,119,2023-11-16,10
1838,882,119,2023-10-21,10
1839,354,14,2024-03-05,2
1840,999,184,2025-01-13,3
1841,409,41,2024-02-08,10
1842,134,245,2025-04-27,8
1843,779,69,2024-09-19,2
1844,380,258,2025-03-03,1
1845,528,241,2023-10-22,3
1846,576,192,2024-02-10,5
1847,109,95,2023-12-09,9
1848,327,199,2023-10-21,2
1849,248,252,2025-02-03,8
1850,478,243,2023-10-21,2
1851,126,71,2023-12-06,8
1852,274,84,2024-10-15,6
1853,461,99,2024-03-16,3
1854,254,116,2023-12-26,5
1855,145,17,2023-07-22,3
1856,100,210,2025-04-30,2
1857,52,8,2024-12-10,5
1858,298,139,2024-10-27,10
1859,969,212,2025-02-23,6
1860,394,114,2024-06-07,6
1861,885,104,2025-02-21,2
1862,631,105,2024-05-31,2
1863,429,34,2024-01-17,3
1864,255,91,2024-07-11,8
1865,986,225,2023-12-17,5
1866,887,251,2023-09-02,8
1867,924,167,2023-10-05,5
1868,164,235,2024-04-04,8
1869,834,127,2024-04-29,3
1870,336,219,2023-10-28,2
1871,957,208,2024-08-28,10
1872,592,22,2023-09-25,8
1873,739,195,2025-03-02,1
1874,321,161,2024-04-02,6
1875,195,202,2024-10-18,5
1876,782,293,2024-01-06,7
1877,164,275,2025-05-22,7
1878,511,269,2025-04-13,10
1879,528,20,2023-09-02,3
1880,479,267,2024-04-17,8
1881,511,56,2024-08-22,6
1882,901,232,2024-05-24,9
1883,316,234,2024-01-16,10
1884,510,22,2024-10-16,6
1885,24,126,2024-01-12,6
1886,93,266,2023-09-19,2
1887,968,276,2024-03-22,7
1888,403,203,2023-11-28,9
1889,518,21,2025-06-05,8
1890,469,286,2025-04-18,5
1891,990,199,2025-02-06,1
1892,247,265,2024-06-03,10
1893,221,26,2024-04-23,1
1894,598,98,2024-05-19,4
1895,362,150,2024-08-17,9
1896,50,226,2024-06-02,1
1897,52,204,2025-06-11,3
1898,289,156,2025-03-27,2
1899,507,147,2023-11-30,5
1900,612,237,2024-06-14,7
1901,904,86,2024-01-25,3
1902,864,217,2025-04-18,10
1903,670,151,2025-06-03,7
1904,689,28,2024-07-10,2
1905,482,265,2025-01-07,4
1906,293,73,2025-03-23,7
1907,550,238,2025-02-25,8
1908,9,232,2024-11-01,2
1909,868,47,2023-11-03,6
1910,111,257,2023-12-03,8
1911,442,58,2024-11-27,8
1912,138,93,2024-03-14,9
1913,904,300,2025-01-07,8
1914,271,280,2025-06-26,2
1915,745,70,2025-06-11,2
1916,375,202,2025-03-21,3
1917,783,212,2024-03-27,2
1918,413,166,2024-07-14,7
1919,375,231,2025-04-13,7
1920,47,13,2023-08-17,4
1921,411,92,2025-04-04,7
1922,53,233,2024-07-13,6
1923,584,104,2024-06-26,2
1924,576,233,2024-08-12,6
1925,200,47,2024-03-10,6
1926,372,129,2024-03-22,10
1927,567,166,2023-10-29,8
1928,296,84,2024-06-22,4
1929,76,64,2024-02-25,8
1930,396,47,2025-03-15,2
1931,517,59,2024-03-13,5
1932,462,231,2025-02-28,8
1933,783,186,2025-02-24,1
1934,564,44,2025-02-06,9
1935,287,269,2023-08-22,3
1936,846,197,2023-11-23,8
1937,639,262,2024-08-10,3
1938,697,82,2023-12-22,4
1939,626,194,2024-08-10,6
1940,122,282,2023-09-17,10
1941,132,195,2024-08-26,1
1942,999,23,2023-12-21,10
1943,100,88,2025-02-22,7
1944,404,172,2025-04-24,1
1945,383,290,2024-08-30,6
1946,814,77,2025-04-30,7
1947,348,84,2024-03-20,8
1948,572,75,2024-09-30,4
1949,962,92,2023-07-28,1
1950,375,27,2024-09-22,4
1951,774,215,2024-11-08,1
1952,148,158,2024-03-18,7
1953,204,159,2024-05-27,5
1954,617,229,2024-05-11,5
1955,522,148,2025-04-01,3
1956,412,93,2024-07-08,2
1957,513,61,2024-03-15,3
1958,42,68,2025-01-28,2
1959,47,104,2024-01-26,5
1960,40,2,2024-04-20,7
1961,141,130,2024-12-22,2
1962,731,7,2023-08-27,5
1963,342,235,2023-10-14,8
1964,824,255,2023-10-05,7
1965,486,256,2023-12-26,9
1966,532,279,2025-04-09,4
1967,468,3,2024-03-10,5
1968,153,253,2025-05-28,3
1969,621,122,2023-11-09,1
1970,915,112,2025-02-20,2
1971,528,244,2024-10-29,7
1972,144,233,2023-10-06,6
1973,336,210,2025-05-26,5
1974,954,227,2024-08-08,3
1975,628,41,2025-05-23,4
1976,327,4,2023-09-10,6
1977,167,126,2025-05-15,7
1978,403,281,2024-10-18,8
1979,632,143,2025-07-05,8
1980,758,286,2025-03-21,9
1981,863,107,2023-09-16,3
1982,307,26,2024-03-30,7
1983,608,95,2024-12-26,6
1984,345,76,2024-04-11,10
1985,520,29,2024-08-30,7
1986,849,179,2023-10-24,1
1987,522,19,2024-05-17,9
1988,546,75,2025-06-07,10
1989,502,17,2024-02-06,4
1990,726,296,2023-12-02,2
1991,577,153,2024-12-15,10
1992,307,170,2025-02-14,10
1993,487,45,2025-06-12,3
1994,836,26,2024-07-18,6
1995,18,56,2024-04-02,6
1996,378,214,2024-04-13,1
1997,340,92,2025-02-05,3
1998,690,83,2024-10-29,8
1999,113,146,2025-01-02,3
2000,427,294,2025-02-23,8
2001,598,288,2023-11-21,6
2002,316,91,2024-02-07,2
2003,816,234,2024-09-19,7
2004,921,297,2024-06-01,5
2005,743,185,2025-06-09,9
2006,894,19,2025-01-11,1
2007,705,48,2025-07-16,8
2008,645,154,2025-06-23,3
2009,28,166,2024-08-01,8
2010,612,189,2023-11-23,10
2011,486,195,2025-06-08,2
2012,272,35,2024-11-20,1
2013,991,219,2024-02-16,4
2014,672,282,2025-07-17,4
2015,802,34,2025-04-09,7
2016,996,150,2025-02-05,9
2017,795,242,2024-03-12,3
2018,593,69,2024-08-21,10
2019,592,63,2023-09-08,7
2020,234,141,2024-01-03,4
2021,739,169,2023-12-26,6
2022,53,270,2023-08-25,4
2023,598,212,2024-12-11,4
2024,492,269,2023-09-10,10
2025,175,108,2025-05-25,1
2026,537,108,2024-08-16,6
2027,645,30,2023-10-02,6
2028,739,56,2025-03-20,1
2029,635,293,2025-06-22,5
2030,794,271,2024-07-19,5
2031,862,45,2024-09-01,9
2032,390,248,2024-08-04,2
2033,152,148,2024-11-30,8
2034,842,219,2024-09-01,8
2035,698,163,2023-10-14,7
2036,249,133,2023-08-17,7
2037,33,270,2024-08-25,6
2038,587,295,2024-11-23,6
2039,971,182,2024-10-20,9
2040,718,67,2025-05-12,7
2041,113,289,2023-10-06,9
2042,196,255,2025-01-18,6
2043,20,267,2025-04-24,2
2044,452,255,2025-04-24,3
2045,322,253,2024-07-29,8
2046,429,93,2023-08-21,7
2047,156,120,2025-06-20,6
2048,423,149,2025-06-24,3
2049,708,100,2025-03-24,9
2050,209,1,2025-03-11,10
2051,421,61,2025-07-11,3
2052,514,13,2023-12-15,9
2053,794,239,2025-06-25,7
2054,627,61,2025-02-10,7
2055,943,107,2025-06-06,5
2056,483,213,2024-06-10,7
2057,894,212,2024-06-26,5
2058,869,24,2024-02-11,10
2059,754,171,2024-05-19,2
2060,745,180,2024-06-28,2
2061,64,287,2024-03-03,2
2062,723,109,2024-09-17,2
2063,142,6,2023-08-31,1
2064,532,104,2023-07-29,10
2065,213,145,2024-01-29,7
2066,575,131,2025-07-04,2
2067,333,35,2023-09-03,8
2068,679,158,2025-05-02,10
2069,490,154,2024-08-09,9
2070,539,260,2024-04-06,2
2071,386,282,2023-11-07,8
2072,322,166,2023-12-30,9
2073,980,4,2024-04-18,10
2074,178,59,2024-07-31,1
2075,471,171,2024-07-26,5
2076,935,175,2023-08-03,7
2077,546,203,2023-10-21,4
2078,351,292,2024-02-13,4
2079,560,15,2024-03-10,8
2080,363,90,2024-12-19,9
2081,693,100,2023-12-22,7
2082,791,170,2024-08-12,2
2083,889,174,2024-04-03,4
2084,739,246,2024-02-16,8
2085,698,243,2025-02-10,2
2086,659,19,2024-09-27,6
2087,823,70,2025-04-29,8
2088,710,247,2023-12-03,7
2089,271,80,2025-06-26,7
2090,625,236,2025-01-02,1
2091,496,275,2024-01-11,6
2092,197,172,2024-01-08,4
2093,981,237,2024-01-09,9
2094,253,212,2025-02-10,5
2095,286,29,2025-06-07,5
2096,572,267,2024-06-18,5
2097,306,154,2024-09-28,5
2098,231,290,2025-02-28,7
2099,965,162,2023-09-03,4
2100,997,285,2023-08-10,1
2101,305,275,2024-02-18,7
2102,790,10,2025-04-17,1
2103,296,107,2024-04-15,1
2104,722,296,2025-02-26,1
2105,213,170,2025-05-08,3
2106,707,182,2023-08-06,6
2107,722,34,2024-11-29,9
2108,501,77,2024-09-16,10
2109,325,144,2023-09-21,6
2110,492,16,2024-01-31,6
2111,358,174,2023-10-05,3
2112,574,193,2023-07-31,10
2113,957,274,2024-04-20,7
2114,957,85,2024-01-01,4
2115,815,293,2024-01-07,9
2116,739,200,2024-11-08,7
2117,281,96,2024-04-15,4
2118,295,60,2024-12-22,10
2119,125,158,2025-06-27,7
2120,588,162,2025-05-11,1
2121,693,17,2024-04-23,10
2122,557,140,2024-12-06,7
2123,389,212,2024-06-29,3
2124,918,45,2023-12-25,7
2125,405,255,2024-05-03,3
2126,839,122,2023-10-07,7
2127,354,191,2024-07-20,6
2128,978,232,2025-04-18,9
2129,792,155,2024-12-03,3
2130,824,111,2024-10-13,7
2131,150,269,2025-07-10,4
2132,298,155,2023-07-29,2
2133,44,90,2024-08-26,3
2134,295,58,2025-06-04,9
2135,979,192,2024-04-18,2
2136,732,20,2024-06-09,10
2137,81,104,2023-11-03,7
2138,355,48,2025-05-20,5
2139,947,228,2024-10-16,9
2140,453,260,2023-12-19,3
2141,672,13,2024-05-06,6
2142,263,248,2024-04-07,4
2143,766,257,2023-11-17,2
2144,491,79,2025-05-13,2
2145,220,98,2023-09-23,1
2146,207,175,2023-12-28,7
2147,848,248,2024-06-20,1
2148,552,269,2024-05-27,10
2149,278,159,2024-03-28,3
2150,956,168,2024-08-04,1
2151,576,74,2025-04-06,10
2152,713,51,2025-07-06,9
2153,279,265,2024-07-05,2
2154,141,68,2023-10-06,10
2155,112,106,2023-10-28,7
2156,631,19,2025-07-15,1
2157,759,236,2024-10-04,3
2158,601,199,2025-04-16,8
2159,246,268,2024-09-26,6
2160,249,60,2025-01-27,3
2161,52,3,2024-02-15,4
2162,686,160,2024-10-18,4
2163,927,23,2025-04-12,5
2164,544,45,2024-08-19,4
2165,232,171,2023-10-05,9
2166,654,240,2024-07-15,4
2167,239,24,2025-01-22,7
2168,54,53,2025-05-05,5
2169,103,267,2024-06-20,1
2170,424,160,2025-05-27,5
2171,339,12,2025-03-22,2
2172,735,296,2023-08-23,3
2173,484,160,2024-02-07,1
2174,103,108,2023-12-17,10
2175,698,165,2024-09-08,2
2176,790,103,2025-06-11,2
2177,141,99,2023-09-09,8
2178,6,147,2025-05-04,10
2179,988,142,2024-07-26,2
2180,564,273,2023-09-02,2
2181,952,164,2024-03-30,3
2182,162,226,2023-08-02,5
2183,417,61,2023-10-14,5
2184,669,140,2025-05-13,3
2185,958,77,2025-01-28,2
2186,902,81,2024-03-06,2
2187,900,141,2024-05-14,8
2188,488,59,2025-04-03,6
2189,489,8,2023-09-03,4
2190,667,287,2023-08-28,7
2191,205,264,2023-07-28,2
2192,775,53,2024-01-26,8
2193,988,106,2024-09-06,1
2194,295,278,2023-10-20,7
2195,329,180,2023-12-09,2
2196,293,282,2025-07-16,8
2197,662,164,2023-08-19,2
2198,61,139,2023-09-19,4
2199,930,73,2023-10-28,7
2200,788,146,2025-01-30,7
2201,92,294,2024-06-25,6
2202,668,126,2023-12-04,8
2203,588,88,2024-07-03,3
2204,238,37,2024-02-05,3
2205,548,160,2025-07-03,5
2206,757,174,2025-07-20,1
2207,741,277,2024-06-03,3
2208,871,228,2024-09-01,10
2209,960,26,2025-05-22,10
2210,39,67,2024-03-14,1
2211,936,15,2025-03-26,2
2212,944,242,2024-08-11,6
2213,180,26,2024-09-01,6
2214,428,55,2025-05-05,8
2215,904,197,2024-04-11,10
2216,858,28,2024-05-03,10
2217,181,45,2025-02-15,9
2218,957,219,2025-03-07,1
2219,942,201,2024-04-06,3
2220,38,92,2025-02-19,9
2221,857,229,2024-03-24,5
2222,407,183,2024-08-14,2
2223,807,160,2025-03-26,4
2224,508,171,2024-10-09,10
2225,191,102,2024-03-31,1
2226,960,274,2023-12-17,9
2227,767,41,2025-07-02,1
2228,986,239,2023-10-06,9
2229,894,291,2024-06-03,9
2230,949,68,2023-09-25,3
2231,297,48,2025-01-15,4
2232,898,240,2025-01-25,6
2233,39,50,2023-09-26,2
2234,10,234,2024-01-06,4
2235,306,159,2023-07-31,1
2236,582,239,2023-11-03,6
2237,618,241,2023-11-26,3
2238,110,119,2025-06-20,4
2239,951,115,2024-02-24,2
2240,344,74,2024-04-14,3
2241,292,133,2023-09-05,5
2242,466,187,2024-06-24,5
2243,657,201,2025-01-20,8
2244,557,94,2024-12-07,4
2245,537,170,2025-02-08,2
2246,506,167,2024-04-04,6
2247,911,233,2025-06-01,9
2248,962,250,2025-06-07,5
2249,138,16,2025-07-09,8
2250,872,34,2025-05-22,8
2251,517,244,2024-12-14,7
2252,480,58,2024-02-09,9
2253,280,180,2024-08-16,7
2254,198,246,2024-12-24,4
2255,829,237,2025-05-14,5
2256,116,88,2025-06-15,3
2257,339,145,2024-06-24,4
2258,167,179,2025-03-31,5
2259,749,295,2025-03-30,7
2260,470,66,2024-11-15,2
2261,664,261,2024-07-23,10
2262,264,53,2024-03-19,10
2263,736,208,2024-10-23,5
2264,191,55,2025-03-24,3
2265,15,167,2023-07-28,4
2266,755,285,2023-10-30,8
2267,346,37,2024-05-31,7
2268,810,155,2025-07-11,8
2269,303,273,2024-01-10,7
2270,582,237,2025-04-16,10
2271,691,206,2024-05-11,5
2272,776,212,2023-10-27,6
2273,198,123,2025-03-10,10
2274,180,125,2025-06-12,2
2275,626,281,2024-08-03,10
2276,877,82,2025-07-13,7
2277,655,247,2023-12-03,7
2278,919,197,2025-03-18,4
2279,416,34,2024-10-25,10
2280,847,175,2023-10-21,6
2281,438,107,2024-02-08,6
2282,528,221,2023-10-14,2
2283,336,223,2023-08-24,8
2284,89,291,2024-09-30,3
2285,411,176,2025-01-02,1
2286,686,279,2024-12-05,9
2287,98,121,2023-10-27,5
2288,190,89,2024-07-20,10
2289,144,40,2023-10-12,7
2290,489,294,2024-10-19,5
2291,332,250,2024-08-21,10
2292,959,59,2023-07-29,9
2293,255,238,2025-02-04,6
2294,7,167,2025-06-28,7
2295,268,285,2024-04-11,1
2296,393,50,2025-01-31,2
2297,242,228,2025-04-08,3
2298,458,91,2025-03-01,6
2299,772,158,2024-04-02,7
2300,274,208,2025-04-22,3
2301,977,36,2025-02-18,6
2302,338,56,2024-11-22,4
2303,310,195,2025-05-02,2
2304,597,168,2024-04-17,4
2305,741,254,2023-10-06,6
2306,587,32,2025-02-28,6
2307,12,47,2024-06-22,3
2308,268,112,2025-02-03,6
2309,670,72,2024-06-16,2
2310,369,298,2023-12-02,1
2311,710,1,2023-07-31,6
2312,242,76,2023-11-05,1
2313,64,77,2024-05-30,6
2314,684,232,2024-08-21,4
2315,122,273,2023-10-21,8
2316,477,150,2025-05-06,10
2317,315,200,2024-01-30,6
2318,164,296,2025-03-24,4
2319,416,229,2024-03-06,9
2320,703,101,2025-04-07,2
2321,515,106,2025-01-24,7
2322,946,163,2023-07-26,5
2323,917,154,2024-09-20,10
2324,910,292,2024-12-30,4
2325,721,156,2025-01-23,9
2326,789,223,2024-02-12,4
2327,319,177,2025-07-20,2
2328,707,46,2024-06-05,9
2329,121,299,2023-11-30,5
2330,655,5,2024-02-18,10
2331,939,262,2023-11-20,2
2332,964,207,2024-11-27,10
2333,303,66,2024-06-08,7
2334,377,151,2023-08-14,7
2335,630,32,2025-07-04,6
2336,227,190,2025-01-17,6
2337,225,282,2024-03-28,4
2338,981,28,2024-07-27,4
2339,137,1,2025-04-23,1
2340,490,287,2025-02-08,8
2341,157,184,2024-01-07,8
2342,466,57,2023-11-07,1
2343,766,145,2023-10-16,5
2344,621,16,2024-06-23,7
2345,383,121,2025-01-03,2
2346,426,222,2025-03-03,2
2347,719,202,2024-11-17,8
2348,563,163,2024-01-13,3
2349,935,196,2025-03-27,10
2350,483,208,2023-08-07,6
2351,776,196,2024-05-23,10
2352,551,223,2024-01-17,7
2353,822,280,2025-05-15,4
2354,681,109,2023-11-21,10
2355,846,89,2025-02-18,1
2356,224,244,2024-09-08,5
2357,781,72,2024-11-11,1
2358,254,97,2024-08-17,10
2359,697,285,2023-09-03,1
2360,773,197,2023-08-03,8
2361,611,185,2025-01-07,5
2362,895,214,2023-12-24,3
2363,807,79,2024-04-14,7
2364,84,148,2024-04-17,1
2365,539,65,2025-06-16,9
2366,458,69,2023-12-13,9
2367,541,6,2024-02-05,1
2368,721,37,2023-09-06,6
2369,371,9,2024-10-28,1
2370,80,74,2023-10-01,2
2371,940,250,2025-04-17,8
2372,578,224,2024-10-13,2
2373,115,70,2023-09-10,7
2374,64,44,2024-10-24,5
2375,849,71,2024-12-09,5
2376,561,213,2024-05-02,6
2377,925,234,2024-03-31,6
2378,518,218,2024-09-16,7
2379,208,93,2025-01-28,2
2380,587,233,2023-09-26,9
2381,550,261,2024-05-31,6
2382,154,218,2025-05-10,8
2383,169,283,2024-03-24,10
2384,336,231,2024-01-14,1
2385,875,197,2024-12-03,7
2386,533,182,2024-04-14,5
2387,453,116,2025-06-03,8
2388,120,96,2024-01-27,8
2389,697,218,2024-03-22,2
2390,211,4,2025-04-12,6
2391,735,296,2024-03-03,10
2392,598,256,2023-10-25,2
2393,501,122,2025-03-29,1
2394,94,257,2024-04-18,4
2395,921,138,2024-12-14,1
2396,523,211,2024-11-11,1
2397,457,280,2024-12-24,3
2398,829,296,2024-03-17,2
2399,57,188,2025-04-02,6
2400,465,18,2025-03-19,7
2401,136,20,2023-12-03,4
2402,526,291,2025-02-20,3
2403,426,248,2024-01-17,2
2404,468,189,2023-07-24,4
2405,578,58,2024-06-28,6
2406,60,298,2023-10-17,9
2407,573,247,2023-11-20,1
2408,474,41,2025-04-15,1
2409,689,73,2025-02-11,5
2410,827,270,2024-05-30,1
2411,316,144,2023-08-15,2
2412,741,239,2024-08-19,1
2413,23,265,2024-09-28,5
2414,406,41,2024-04-16,2
2415,261,268,2024-08-09,5
2416,837,46,2025-05-24,6
2417,4,126,2024-09-17,10
2418,764,242,2024-03-26,7
2419,224,40,2024-12-07,5
2420,593,277,2024-10-22,3
2421,75,297,2024-09-22,3
2422,47,160,2024-01-14,10
2423,434,28,2025-03-18,8
2424,353,176,2025-06-07,2
2425,718,274,2024-06-05,3
2426,66,6,2024-04-29,6
2427,555,241,2024-01-16,3
2428,62,233,2024-08-23,10
2429,958,263,2023-09-27,7
2430,916,241,2023-09-20,8
2431,71,294,2025-01-14,2
2432,957,170,2025-02-02,9
2433,484,216,2025-04-19,9
2434,33,181,2025-04-09,4
2435,294,151,2024-06-21,10
2436,419,149,2024-08-13,8
2437,185,86,2024-05-11,8
2438,788,19,2024-05-28,5
2439,139,156,2023-08-08,6
2440,785,289,2024-10-24,8
2441,657,134,2024-04-26,4
2442,747,32,2024-09-21,2
2443,662,243,2023-10-18,5
2444,987,297,2023-10-24,5
2445,431,87,2024-08-30,2
2446,384,294,2023-09-09,6
2447,913,27,2023-07-23,9
2448,392,150,2023-09-10,4
2449,460,14,2025-03-06,4
2450,891,147,2024-03-11,2
2451,940,249,2024-03-12,2
2452,929,43,2023-08-04,8
2453,387,65,2025-01-14,1
2454,385,259,2024-10-17,4
2455,83,40,2023-12-03,1
2456,700,143,2024-01-10,4
2457,988,130,2023-08-23,8
2458,678,68,2023-08-06,7
2459,896,144,2025-02-10,4
2460,553,141,2025-05-14,8
2461,137,132,2024-08-12,2
2462,670,8,2024-04-01,6
2463,881,58,2024-02-22,4
2464,357,90,2023-08-04,10
2465,122,78,2024-09-24,9
2466,183,229,2023-12-10,9
2467,551,190,2024-04-06,6
2468,403,90,2024-04-24,5
2469,542,134,2025-03-10,8
2470,131,121,2023-12-20,3
2471,746,249,2024-08-05,9
2472,229,93,2025-07-15,2
2473,855,271,2025-02-27,3
2474,4,17,2023-08-25,4
2475,775,176,2024-03-18,6
2476,24,44,2024-06-04,7
2477,306,75,2025-04-20,8
2478,475,79,2023-11-05,10
2479,690,254,2024-09-06,9
2480,737,212,2024-07-13,4
2481,558,197,2024-01-24,7
2482,435,122,2025-07-18,4
2483,545,226,2025-03-18,2
2484,389,86,2024-12-24,5
2485,844,108,2025-02-01,7
2486,236,296,2024-06-22,3
2487,254,177,2025-02-14,5
2488,472,28,2024-06-26,10
2489,355,136,2024-06-26,2
2490,159,60,2025-06-17,3
2491,283,27,2023-09-23,8
2492,194,86,2023-10-01,2
2493,960,238,2024-06-07,2
2494,897,205,2024-11-01,4
2495,743,244,2024-10-05,1
2496,784,155,2024-01-29,8
2497,116,244,2023-11-22,3
2498,33,273,2025-02-23,5
2499,829,120,2024-08-28,1
2500,677,195,2024-12-15,8
2501,430,200,2025-04-20,9
2502,630,243,2023-12-02,8
2503,785,135,2023-10-04,6
2504,959,75,2024-11-07,5
2505,905,272,2025-04-08,2
2506,911,223,2024-01-09,9
2507,17,7,2025-02-01,2
2508,247,148,2024-10-04,6
2509,212,230,2024-03-01,7
2510,69,196,2024-02-24,4
2511,104,162,2023-11-20,3
2512,609,272,2025-04-25,7
2513,35,22,2025-03-10,9
2514,458,50,2024-09-29,7
2515,613,273,2024-03-26,9
2516,689,182,2024-07-08,6
2517,721,222,2024-01-11,1
2518,894,140,2025-01-24,8
2519,50,172,2025-06-20,5
2520,251,139,2024-02-27,6
2521,759,137,2023-08-06,2
2522,46,51,2024-02-06,1
2523,412,131,2023-12-20,7
2524,450,300,2025-06-27,7
2525,240,201,2025-01-25,4
2526,553,237,2024-10-30,5
2527,223,124,2023-08-26,4
2528,773,100,2024-05-30,7
2529,885,267,2023-10-23,3
2530,795,173,2023-09-27,10
2531,58,93,2024-06-28,5
2532,144,161,2024-11-29,9
2533,516,281,2024-02-14,10
2534,297,6,2024-04-18,8
2535,240,5,2024-08-13,9
2536,836,35,2023-12-26,7
2537,939,7,2023-12-01,2
2538,750,211,2025-05-20,1
2539,590,51,2025-02-14,4
2540,327,269,2023-10-20,2
2541,592,54,2023-10-16,4
2542,613,229,2025-01-22,2
2543,792,180,2024-07-07,1
2544,689,113,2025-04-30,1
2545,839,146,2024-04-25,10
2546,329,129,2023-09-01,5
2547,243,99,2024-08-26,4
2548,310,18,2024-03-25,2
2549,898,13,2025-05-24,9
2550,147,48,2025-06-11,2
2551,677,30,2024-01-29,5
2552,534,112,2024-11-06,4
2553,227,63,2023-11-18,10
2554,424,62,2024-03-17,7
2555,308,45,2024-10-30,7
2556,282,67,2024-11-02,7
2557,63,193,2024-02-03,2
2558,571,290,2025-02-10,4
2559,972,95,2024-04-01,5
2560,606,57,2023-08-29,8
2561,901,95,2025-05-22,4
2562,753,130,2024-06-24,3
2563,934,151,2024-12-14,4
2564,180,240,2024-11-04,6
2565,642,39,2023-08-14,5
2566,696,233,2023-07-22,10
2567,438,142,2024-05-31,5
2568,570,219,2024-06-30,1
2569,508,166,2025-06-08,2
2570,49,132,2024-01-02,3
2571,996,83,2025-04-19,9
2572,353,38,2023-08-03,10
2573,965,142,2024-08-21,8
2574,659,32,2025-06-25,5
2575,688,196,2024-07-08,4
2576,391,199,2024-07-24,3
2577,805,171,2025-02-19,6
2578,538,31,2024-06-13,2
2579,327,133,2024-12-09,3
2580,714,136,2024-08-29,3
2581,427,92,2025-03-19,6
2582,419,226,2024-11-24,8
2583,153,36,2023-11-06,3
2584,308,252,2025-03-24,1
2585,386,103,2024-01-06,8
2586,189,202,2024-10-12,7
2587,773,92,2024-11-20,6
2588,551,252,2025-07-18,1
2589,485,56,2023-11-09,3
2590,247,74,2023-08-25,5
2591,870,277,2025-05-26,2
2592,231,221,2023-10-31,3
2593,308,112,2024-02-12,1
2594,879,55,2025-02-23,10
2595,725,227,2023-09-14,6
2596,148,133,2024-06-06,8
2597,826,53,2024-03-21,10
2598,475,18,2024-03-17,1
2599,937,38,2024-01-26,8
2600,60,37,2024-01-27,4
2601,576,293,2025-05-11,8
2602,423,129,2024-01-15,2
2603,992,229,2025-07-09,1
2604,427,10,2024-01-17,1
2605,571,255,2025-03-15,10
2606,543,77,2025-03-19,5
2607,138,1,2023-11-30,4
2608,398,20,2023-12-01,9
2609,249,200,2024-06-19,9
2610,262,137,2024-02-20,3
2611,209,78,2023-08-04,3
2612,339,169,2025-01-31,2
2613,663,201,2023-12-17,2
2614,81,295,2024-06-16,5
2615,945,2,2024-10-29,6
2616,461,264,2024-08-16,8
2617,868,252,2024-03-20,8
2618,380,245,2024-01-25,6
2619,95,224,2024-01-07,9
2620,549,207,2025-07-20,5
2621,742,36,2025-01-24,8
2622,850,277,2025-06-28,5
2623,196,116,2023-09-28,6
2624,53,2,2025-06-16,8
2625,275,197,2023-09-20,1
2626,387,247,2023-10-15,6
2627,690,63,2023-09-24,5
2628,620,291,2024-12-01,6
2629,618,275,2024-04-14,9
2630,41,184,2023-09-14,10
2631,895,171,2025-01-09,8
2632,75,156,2024-07-16,2
2633,193,206,2023-11-29,5
2634,824,29,2024-02-01,9
2635,780,47,2024-10-26,1
2636,602,188,2024-03-17,3
2637,742,274,2024-02-19,7
2638,688,175,2025-07-06,4
2639,573,42,2025-01-10,3
2640,223,236,2023-07-25,6
2641,491,149,2024-07-18,8
2642,214,104,2024-08-26,1
2643,891,91,2025-07-09,4
2644,929,284,2023-08-20,10
2645,341,21,2024-06-03,7
2646,311,197,2023-07-27,6
2647,980,98,2023-09-24,4
2648,931,154,2023-10-14,2
2649,16,200,2023-08-05,4
2650,217,55,2023-08-08,7
2651,960,184,2024-09-17,2
2652,195,250,2024-05-28,5
2653,986,44,2023-11-27,9
2654,760,225,2024-09-23,8
2655,121,98,2024-11-05,9
2656,765,72,2024-08-05,3
2657,773,19,2023-09-28,5
2658,491,99,2024-08-02,6
2659,937,13,2024-03-18,6
2660,249,123,2024-12-07,7
2661,713,251,2023-12-19,10
2662,619,200,2024-10-24,7
2663,721,33,2025-07-08,5
2664,210,277,2023-12-21,5
2665,407,158,2024-05-06,4
2666,938,256,2025-02-19,1
2667,246,274,2023-11-04,10
2668,566,231,2025-07-13,9
2669,330,9,2024-02-04,6
2670,795,19,2024-10-01,10
2671,290,174,2023-11-24,2
2672,390,29,2023-08-31,7
2673,478,173,2025-01-17,8
2674,547,22,2023-10-25,10
2675,665,208,2023-10-31,6
2676,368,61,2025-05-02,5
2677,316,109,2024-01-13,2
2678,268,268,2025-07-01,1
2679,369,235,2023-10-17,8
2680,526,275,2023-09-23,3
2681,904,77,2025-02-23,8
