"payment_id","order_id","amount","payment_date","payment_method"
2551,4350,743,"2024-05-12","Credit Card"
2552,1604,11,"2024-01-02","Credit Card"
2553,298,544,"2024-07-16","Credit Card"
2554,3125,204,"2024-12-04","Credit Card"
2555,2987,976,"2024-10-06","Credit Card"
2556,394,301,"2025-05-12","Bank Transfer"
2557,1873,448,"2024-04-28","PayPal"
2558,738,906,"2023-10-17","PayPal"
2559,1301,28,"2024-10-30","Bank Transfer"
2560,757,507,"2025-05-13","Bank Transfer"
2561,4529,523,"2024-07-19","PayPal"
2562,411,513,"2024-03-17","Bank Transfer"
2563,2052,584,"2023-11-08","Credit Card"
2564,650,337,"2024-10-18","Bank Transfer"
2565,4303,278,"2025-06-11","PayPal"
2566,2091,31,"2024-12-07","Credit Card"
2567,3712,175,"2024-04-04","Credit Card"
2568,1221,862,"2024-09-03","PayPal"
2569,2402,618,"2023-07-31","Bank Transfer"
2570,1161,384,"2023-09-07","Credit Card"
2571,3571,512,"2023-11-04","Credit Card"
2572,2282,356,"2024-11-11","PayPal"
2573,1524,616,"2024-06-08","Credit Card"
2574,1877,876,"2024-05-16","Credit Card"
2575,3355,198,"2024-07-04","PayPal"
2576,2553,685,"2023-12-14","PayPal"
2577,1366,502,"2025-05-08","PayPal"
2578,4265,628,"2025-02-21","Credit Card"
2579,548,905,"2025-02-14","Credit Card"
2580,1900,403,"2025-05-22","PayPal"
2581,756,638,"2023-11-22","Credit Card"
2582,428,217,"2024-09-02","PayPal"
2583,4691,948,"2024-09-28","PayPal"
2584,1442,602,"2024-03-14","Bank Transfer"
2585,2362,323,"2024-12-12","Bank Transfer"
2586,4489,241,"2024-08-19","Bank Transfer"
2587,3853,193,"2025-03-19","Credit Card"
2588,3468,922,"2023-12-27","Credit Card"
2589,1376,479,"2024-03-30","Credit Card"
2590,1936,797,"2023-12-05","PayPal"
2591,141,168,"2024-05-16","PayPal"
2592,1601,365,"2023-08-28","Credit Card"
2593,4937,162,"2023-08-09","Credit Card"
2594,632,424,"2024-04-03","Bank Transfer"
2595,552,887,"2025-03-26","Bank Transfer"
2596,832,356,"2024-01-11","Credit Card"
2597,2205,93,"2024-07-01","Credit Card"
2598,1465,811,"2024-03-14","Credit Card"
2599,4375,142,"2025-05-11","Credit Card"
2600,1017,658,"2024-07-03","PayPal"
2601,3790,577,"2025-04-29","Credit Card"
2602,4534,928,"2024-10-30","Credit Card"
2603,3023,159,"2024-04-19","PayPal"
2604,1466,293,"2024-05-09","Credit Card"
2605,1252,81,"2025-04-15","Bank Transfer"
2606,4372,925,"2025-02-16","Credit Card"
2607,1531,956,"2025-06-07","Credit Card"
2608,2013,771,"2024-01-13","Bank Transfer"
2609,72,226,"2024-12-11","Credit Card"
2610,2667,160,"2024-04-08","Credit Card"
2611,1408,325,"2025-06-15","PayPal"
2612,2231,760,"2024-04-05","PayPal"
2613,4205,704,"2024-03-17","Credit Card"
2614,170,408,"2025-05-22","Bank Transfer"
2615,4104,442,"2025-04-27","Credit Card"
2616,4133,469,"2024-08-19","Credit Card"
2617,466,723,"2023-09-19","Bank Transfer"
2618,3227,163,"2023-11-19","Bank Transfer"
2619,1106,415,"2024-12-08","Bank Transfer"
2620,1369,828,"2023-10-31","Credit Card"
2621,397,725,"2024-05-11","Credit Card"
2622,3843,667,"2025-03-22","Credit Card"
2623,1278,954,"2025-06-17","Credit Card"
2624,1084,52,"2024-08-14","PayPal"
2625,1982,383,"2024-04-24","Bank Transfer"
2626,4989,342,"2024-11-04","PayPal"
2627,3009,267,"2025-04-12","Credit Card"
2628,4702,519,"2024-01-19","Credit Card"
2629,2288,650,"2023-10-09","Bank Transfer"
2630,3789,556,"2023-11-23","Credit Card"
2631,2014,106,"2024-08-01","Credit Card"
2632,3727,213,"2025-04-09","Credit Card"
2633,1435,116,"2023-10-02","Bank Transfer"
2634,901,658,"2024-10-07","Credit Card"
2635,2034,763,"2025-02-12","PayPal"
2636,1328,50,"2024-01-18","Credit Card"
2637,4965,280,"2024-10-06","Bank Transfer"
2638,347,539,"2024-05-11","PayPal"
2639,550,852,"2023-08-24","Credit Card"
2640,3092,707,"2024-01-02","Credit Card"
2641,1114,165,"2023-08-14","Credit Card"
2642,5,821,"2024-11-19","Credit Card"
2643,2353,93,"2025-03-15","Bank Transfer"
2644,3775,852,"2023-08-13","Bank Transfer"
2645,4333,103,"2025-06-16","PayPal"
2646,4014,831,"2023-08-30","PayPal"
2647,3236,784,"2024-01-30","PayPal"
2648,4509,378,"2025-04-14","Bank Transfer"
2649,4436,303,"2024-04-13","PayPal"
2650,3309,666,"2024-08-14","PayPal"
2651,4302,885,"2023-08-07","Credit Card"
2652,3823,714,"2023-12-19","Credit Card"
2653,4258,543,"2024-01-06","PayPal"
2654,2900,871,"2024-04-12","Credit Card"
2655,4961,548,"2025-07-18","Bank Transfer"
2656,4731,540,"2024-01-04","PayPal"
2657,3320,992,"2024-02-26","PayPal"
2658,2060,305,"2025-02-07","PayPal"
2659,4289,18,"2024-07-02","Bank Transfer"
2660,3340,766,"2023-08-15","PayPal"
2661,1368,119,"2024-05-05","PayPal"
2662,4122,333,"2025-03-01","Credit Card"
2663,4094,561,"2024-04-23","Credit Card"
2664,1035,68,"2024-12-07","PayPal"
2665,299,316,"2024-09-18","Bank Transfer"
2666,1695,313,"2025-03-30","Bank Transfer"
2667,602,142,"2024-07-28","PayPal"
2668,4914,838,"2023-07-23","PayPal"
2669,3011,11,"2024-10-11","Credit Card"
2670,2445,797,"2024-03-26","PayPal"
2671,947,186,"2024-04-30","Credit Card"
2672,4952,929,"2025-04-06","Bank Transfer"
2673,3379,916,"2024-05-01","Credit Card"
2674,3135,503,"2023-10-07","Bank Transfer"
2675,3080,642,"2023-12-03","Bank Transfer"
2676,2454,486,"2024-04-16","PayPal"
2677,3061,834,"2024-01-17","Credit Card"
2678,196,526,"2024-09-06","PayPal"
2679,2577,778,"2024-01-17","PayPal"
2680,3992,960,"2025-02-05","Bank Transfer"
2681,1628,641,"2025-02-18","Bank Transfer"
2682,132,289,"2025-05-02","PayPal"
2683,1766,872,"2025-02-23","Bank Transfer"
2684,3568,751,"2023-11-17","Credit Card"
2685,1206,777,"2025-02-03","PayPal"
2686,3686,128,"2024-03-04","Bank Transfer"
2687,4837,441,"2025-03-19","Bank Transfer"
2688,1146,138,"2024-01-27","Bank Transfer"
2689,2474,303,"2024-11-10","Bank Transfer"
2690,3247,188,"2024-08-08","Bank Transfer"
2691,2003,614,"2024-07-30","PayPal"
2692,1166,718,"2024-03-23","Credit Card"
2693,135,442,"2024-02-04","Bank Transfer"
2694,1861,153,"2024-07-22","PayPal"
2695,3597,84,"2024-02-29","Credit Card"
2696,2072,191,"2025-03-12","PayPal"
2697,3988,313,"2024-08-11","PayPal"
2698,3271,73,"2023-12-04","Credit Card"
2699,3821,291,"2024-12-02","PayPal"
2700,3811,616,"2024-04-22","Bank Transfer"
2701,3044,537,"2024-08-30","Credit Card"
2702,1677,798,"2024-06-21","PayPal"
2703,3796,122,"2024-10-08","PayPal"
2704,1069,735,"2023-07-23","PayPal"
2705,3407,938,"2023-10-07","PayPal"
2706,421,918,"2023-08-13","Bank Transfer"
2707,2011,573,"2024-01-07","Credit Card"
2708,1193,863,"2024-10-18","PayPal"
2709,830,867,"2023-08-18","PayPal"
2710,2421,99,"2024-04-05","PayPal"
2711,3065,864,"2024-06-28","Credit Card"
2712,436,452,"2025-06-10","PayPal"
2713,2872,827,"2024-01-10","Credit Card"
2714,3811,412,"2025-02-27","Bank Transfer"
2715,3167,613,"2024-07-01","Bank Transfer"
2716,3551,977,"2025-06-22","Credit Card"
2717,640,285,"2024-07-19","Bank Transfer"
2718,4901,694,"2024-03-21","PayPal"
2719,2409,106,"2024-07-21","PayPal"
2720,2907,169,"2023-09-09","PayPal"
2721,4199,701,"2023-07-22","Credit Card"
2722,4519,120,"2024-02-12","PayPal"
2723,3909,554,"2023-12-25","PayPal"
2724,332,66,"2024-04-14","PayPal"
2725,3928,876,"2024-06-27","Credit Card"
2726,556,428,"2024-08-18","Credit Card"
2727,2888,31,"2025-03-17","PayPal"
2728,2716,691,"2023-10-13","Bank Transfer"
2729,1585,176,"2025-03-10","Bank Transfer"
2730,2543,12,"2024-01-21","PayPal"
2731,4152,15,"2025-01-31","Credit Card"
2732,1360,937,"2024-05-02","PayPal"
2733,91,751,"2023-09-04","PayPal"
2734,830,544,"2024-05-24","PayPal"
2735,1196,201,"2024-12-04","PayPal"
2736,4601,402,"2023-10-23","PayPal"
2737,2209,874,"2024-01-23","Bank Transfer"
2738,491,14,"2025-03-30","PayPal"
2739,203,635,"2023-11-03","Bank Transfer"
2740,4174,333,"2024-05-03","Credit Card"
2741,1792,188,"2025-02-15","PayPal"
2742,4269,252,"2024-01-31","Credit Card"
2743,3042,534,"2023-10-04","Bank Transfer"
2744,198,243,"2024-01-14","Bank Transfer"
2745,3673,713,"2024-08-25","Bank Transfer"
2746,3305,936,"2025-02-23","Bank Transfer"
2747,2737,558,"2025-05-27","Bank Transfer"
2748,3771,170,"2024-11-30","PayPal"
2749,2843,424,"2024-10-21","Credit Card"
2750,2676,812,"2024-07-12","Bank Transfer"
2751,2335,179,"2025-01-10","Bank Transfer"
2752,3015,781,"2025-05-24","Bank Transfer"
2753,418,770,"2023-09-08","PayPal"
2754,4236,72,"2023-10-15","Bank Transfer"
2755,4798,457,"2025-02-06","Credit Card"
2756,1011,539,"2025-03-09","Credit Card"
2757,3592,438,"2025-06-09","PayPal"
2758,3994,824,"2024-06-26","Credit Card"
2759,3551,759,"2025-05-06","Bank Transfer"
2760,4211,934,"2025-04-17","PayPal"
2761,297,859,"2025-05-28","PayPal"
2762,4490,186,"2023-10-15","Bank Transfer"
2763,4640,560,"2024-04-14","Credit Card"
2764,4145,891,"2024-10-22","PayPal"
2765,552,883,"2025-01-08","Credit Card"
2766,1257,507,"2024-10-08","PayPal"
2767,3096,894,"2025-06-23","PayPal"
2768,2705,676,"2024-07-27","Credit Card"
2769,3604,884,"2024-05-03","Credit Card"
2770,2189,212,"2024-02-18","Bank Transfer"
2771,1180,816,"2025-06-02","PayPal"
2772,1165,413,"2025-03-24","Bank Transfer"
2773,1609,750,"2024-03-15","Bank Transfer"
2774,764,511,"2023-11-28","PayPal"
2775,3145,639,"2024-10-29","Credit Card"
2776,2260,884,"2025-04-24","Bank Transfer"
2777,3231,964,"2025-03-03","Bank Transfer"
2778,1805,914,"2025-02-18","Bank Transfer"
2779,344,753,"2023-08-12","Credit Card"
2780,361,770,"2025-03-14","PayPal"
2781,2482,185,"2025-01-30","PayPal"
2782,100,460,"2024-01-06","Credit Card"
2783,1090,255,"2023-09-07","Bank Transfer"
2784,1594,557,"2023-08-12","PayPal"
2785,3428,965,"2023-08-11","PayPal"
2786,4664,118,"2025-03-19","Bank Transfer"
2787,1587,973,"2025-03-14","PayPal"
2788,3421,198,"2024-03-05","Bank Transfer"
2789,1243,667,"2024-08-31","Bank Transfer"
2790,3498,793,"2025-05-20","PayPal"
2791,4482,209,"2025-07-03","Credit Card"
2792,4655,233,"2025-03-22","Bank Transfer"
2793,2091,613,"2024-06-15","Bank Transfer"
2794,1726,108,"2024-04-02","Credit Card"
2795,5,545,"2024-10-27","PayPal"
2796,543,513,"2024-10-06","Credit Card"
2797,1339,971,"2024-10-19","PayPal"
2798,307,356,"2023-10-26","Bank Transfer"
2799,2176,195,"2024-07-02","Bank Transfer"
2800,3954,740,"2025-01-02","Credit Card"
2801,542,731,"2024-05-22","PayPal"
2802,1795,73,"2023-10-18","Bank Transfer"
2803,3837,482,"2023-11-13","PayPal"
2804,1357,711,"2023-11-22","Bank Transfer"
2805,4043,767,"2023-08-29","Bank Transfer"
2806,936,942,"2024-09-27","Credit Card"
2807,656,30,"2025-05-27","Bank Transfer"
2808,3766,953,"2023-08-12","Bank Transfer"
2809,2808,487,"2025-05-01","Bank Transfer"
2810,3049,392,"2024-09-29","Bank Transfer"
2811,3842,654,"2024-11-27","Credit Card"
2812,2115,428,"2024-07-01","PayPal"
2813,4728,633,"2025-06-13","Credit Card"
2814,4576,377,"2024-12-15","PayPal"
2815,4489,586,"2025-05-23","Credit Card"
2816,2709,16,"2024-03-09","Bank Transfer"
2817,2675,900,"2024-06-03","Bank Transfer"
2818,4315,543,"2024-12-22","Credit Card"
2819,1275,109,"2025-01-06","Credit Card"
2820,4832,658,"2025-06-26","PayPal"
2821,4261,274,"2025-07-17","Bank Transfer"
2822,2286,773,"2024-01-23","Bank Transfer"
2823,4865,625,"2025-01-07","Credit Card"
2824,2010,472,"2024-03-12","Bank Transfer"
2825,1854,450,"2025-04-16","PayPal"
2826,183,416,"2024-12-16","Credit Card"
2827,3555,466,"2023-11-26","Credit Card"
2828,3960,508,"2025-07-04","Credit Card"
2829,2230,120,"2024-05-01","Credit Card"
2830,2689,970,"2023-07-22","PayPal"
2831,4169,425,"2024-02-10","Credit Card"
2832,2463,855,"2023-08-24","PayPal"
2833,4087,647,"2024-10-28","Credit Card"
2834,3316,546,"2024-04-03","PayPal"
2835,421,306,"2023-09-01","Credit Card"
2836,4848,664,"2025-06-14","PayPal"
2837,2461,186,"2025-03-04","Bank Transfer"
2838,2111,679,"2025-03-20","Credit Card"
2839,873,991,"2024-01-07","Credit Card"
2840,1213,824,"2023-10-15","Credit Card"
2841,4547,159,"2024-04-14","PayPal"
2842,1832,397,"2023-11-23","Bank Transfer"
2843,1794,375,"2025-04-24","Bank Transfer"
2844,2038,954,"2025-07-05","PayPal"
2845,3804,405,"2024-01-10","PayPal"
2846,1256,391,"2024-01-30","Bank Transfer"
2847,808,179,"2024-06-06","Bank Transfer"
2848,4442,871,"2025-02-18","Credit Card"
2849,4144,579,"2023-12-10","Bank Transfer"
2850,2974,103,"2024-02-14","Credit Card"
2851,3381,330,"2025-05-25","PayPal"
2852,3276,212,"2025-03-25","Bank Transfer"
2853,3435,621,"2024-02-04","PayPal"
2854,4642,597,"2024-06-04","Bank Transfer"
2855,2714,892,"2024-03-13","Credit Card"
2856,2451,171,"2023-09-10","Credit Card"
2857,665,333,"2024-03-13","Credit Card"
2858,1987,606,"2025-03-17","Credit Card"
2859,1331,674,"2024-01-01","PayPal"
2860,3942,632,"2024-07-12","PayPal"
2861,544,19,"2023-08-25","Credit Card"
2862,2572,450,"2025-01-01","Bank Transfer"
2863,467,305,"2023-08-30","PayPal"
2864,3569,145,"2024-09-08","PayPal"
2865,3326,863,"2025-03-05","PayPal"
2866,3541,32,"2023-11-12","Credit Card"
2867,1262,275,"2024-10-29","PayPal"
2868,3394,480,"2024-05-04","Bank Transfer"
2869,3877,767,"2023-09-07","PayPal"
2870,251,418,"2025-05-30","Credit Card"
2871,2735,594,"2024-11-06","Bank Transfer"
2872,3035,997,"2025-06-28","Bank Transfer"
2873,969,72,"2024-06-05","Bank Transfer"
2874,2524,443,"2025-05-02","Credit Card"
2875,1931,623,"2023-12-07","PayPal"
2876,3986,490,"2023-12-27","Bank Transfer"
2877,4030,567,"2023-11-06","PayPal"
2878,3247,558,"2024-01-15","PayPal"
2879,4821,599,"2024-05-20","PayPal"
2880,1754,314,"2025-05-11","Credit Card"
2881,3321,683,"2024-12-18","Credit Card"
2882,3524,262,"2024-10-09","Bank Transfer"
2883,1927,358,"2023-08-08","Credit Card"
2884,2347,622,"2025-06-29","PayPal"
2885,1993,575,"2023-11-05","Credit Card"
2886,1351,412,"2024-09-28","Bank Transfer"
2887,2754,85,"2025-05-01","Bank Transfer"
2888,1305,514,"2025-04-07","Bank Transfer"
2889,4899,805,"2025-01-26","Bank Transfer"
2890,2680,804,"2024-09-15","PayPal"
2891,4862,849,"2024-04-03","Credit Card"
2892,3088,121,"2024-04-03","Credit Card"
2893,679,467,"2024-11-11","PayPal"
2894,825,296,"2023-10-16","Bank Transfer"
2895,673,464,"2023-08-17","PayPal"
2896,675,944,"2023-10-16","Bank Transfer"
2897,70,350,"2024-07-14","Bank Transfer"
2898,1230,405,"2024-06-29","Credit Card"
2899,4427,586,"2025-01-24","Bank Transfer"
2900,3511,810,"2025-06-05","Credit Card"
2901,4036,116,"2025-06-17","Credit Card"
2902,757,387,"2024-07-21","Bank Transfer"
2903,1245,779,"2023-08-20","PayPal"
2904,421,538,"2023-09-09","Bank Transfer"
2905,18,273,"2024-03-17","PayPal"
2906,3861,323,"2025-01-13","Bank Transfer"
2907,1455,794,"2024-02-17","PayPal"
2908,268,175,"2024-01-02","Bank Transfer"
2909,1094,644,"2024-10-16","PayPal"
2910,2388,808,"2025-05-04","Credit Card"
2911,3005,877,"2023-12-04","Bank Transfer"
2912,2927,333,"2024-11-18","PayPal"
2913,4686,179,"2025-04-20","PayPal"
2914,717,837,"2023-08-23","Bank Transfer"
2915,332,987,"2024-03-14","Credit Card"
2916,1354,172,"2024-07-10","PayPal"
2917,2538,148,"2023-11-08","Bank Transfer"
2918,2705,464,"2024-10-20","Bank Transfer"
2919,819,403,"2023-12-30","Credit Card"
2920,320,297,"2025-07-09","Credit Card"
2921,4775,606,"2024-10-18","PayPal"
2922,675,71,"2025-04-09","Credit Card"
2923,324,841,"2025-01-16","Bank Transfer"
2924,2,187,"2024-09-18","Credit Card"
2925,1575,539,"2024-09-05","Credit Card"
2926,1393,260,"2025-03-11","Credit Card"
2927,3202,525,"2023-09-30","PayPal"
2928,4018,772,"2023-10-29","Credit Card"
2929,881,11,"2023-10-20","Credit Card"
2930,2190,878,"2025-03-26","PayPal"
2931,4861,577,"2024-08-09","Bank Transfer"
2932,2388,198,"2023-09-03","Credit Card"
2933,4310,669,"2025-01-15","Credit Card"
2934,588,51,"2023-11-17","PayPal"
2935,2331,488,"2024-07-09","Bank Transfer"
2936,1136,670,"2024-11-01","Credit Card"
2937,533,545,"2023-08-10","Bank Transfer"
2938,3788,245,"2023-12-10","Bank Transfer"
2939,4966,599,"2023-12-15","PayPal"
2940,2130,479,"2024-12-17","Bank Transfer"
2941,1290,835,"2024-12-11","Bank Transfer"
2942,4218,746,"2025-02-26","Credit Card"
2943,788,115,"2024-12-23","Credit Card"
2944,4067,354,"2025-03-06","Credit Card"
2945,4969,984,"2025-07-10","Credit Card"
2946,1834,244,"2024-05-23","Credit Card"
2947,2325,158,"2025-01-09","PayPal"
2948,263,961,"2023-11-10","PayPal"
2949,3223,790,"2025-04-09","Credit Card"
2950,2775,916,"2024-11-18","PayPal"
2951,1334,57,"2023-11-04","Bank Transfer"
2952,3873,221,"2025-02-27","PayPal"
2953,3707,683,"2025-05-31","PayPal"
2954,2939,723,"2025-06-02","Bank Transfer"
2955,4169,762,"2024-03-02","Credit Card"
2956,2511,409,"2023-09-05","Bank Transfer"
2957,2406,596,"2024-04-18","PayPal"
2958,3286,871,"2024-08-14","Bank Transfer"
2959,3425,600,"2024-06-26","Credit Card"
2960,1927,649,"2024-03-20","PayPal"
2961,2534,27,"2024-03-20","Credit Card"
2962,2676,969,"2025-02-24","Bank Transfer"
2963,1725,364,"2025-02-12","Bank Transfer"
2964,1972,300,"2024-01-24","Bank Transfer"
2965,3779,562,"2025-02-12","PayPal"
2966,1219,770,"2024-06-14","Credit Card"
2967,1272,200,"2024-07-08","Bank Transfer"
2968,302,444,"2024-04-10","Credit Card"
2969,651,546,"2024-10-01","Credit Card"
2970,482,846,"2023-12-20","PayPal"
2971,4815,991,"2025-01-19","PayPal"
2972,965,438,"2023-11-16","Bank Transfer"
2973,1210,574,"2025-07-02","Credit Card"
2974,883,508,"2023-12-18","Credit Card"
2975,3678,485,"2024-08-28","Credit Card"
2976,1034,724,"2025-03-11","PayPal"
2977,1224,29,"2023-11-10","Bank Transfer"
2978,602,127,"2024-04-15","Credit Card"
2979,2315,477,"2023-12-09","Credit Card"
2980,2726,420,"2024-06-09","PayPal"
2981,2622,646,"2025-04-08","Credit Card"
2982,4746,45,"2024-11-07","PayPal"
2983,1960,122,"2024-01-28","Bank Transfer"
2984,3946,753,"2024-12-18","Bank Transfer"
2985,3567,433,"2025-01-31","Bank Transfer"
2986,3358,890,"2024-10-10","Bank Transfer"
2987,1005,132,"2023-10-04","Bank Transfer"
2988,4523,239,"2024-12-21","Bank Transfer"
2989,4815,920,"2025-01-04","Credit Card"
2990,2479,310,"2025-01-19","Credit Card"
2991,1719,969,"2025-05-05","Credit Card"
2992,3877,140,"2024-07-08","PayPal"
2993,278,599,"2025-02-24","Bank Transfer"
2994,2984,53,"2024-04-21","Credit Card"
2995,1283,489,"2024-12-07","Credit Card"
2996,3202,669,"2024-06-22","Credit Card"
2997,1569,955,"2025-03-25","Bank Transfer"
2998,2827,563,"2024-09-07","Bank Transfer"
2999,542,930,"2024-07-25","PayPal"
3000,401,820,"2025-02-07","PayPal"
3001,258,380,"2025-01-22","Credit Card"
3002,2066,308,"2024-06-05","PayPal"
3003,3192,48,"2023-09-02","Bank Transfer"
3004,1529,150,"2025-01-03","Credit Card"
3005,4077,780,"2023-08-13","Bank Transfer"
3006,3798,126,"2024-01-24","Credit Card"
3007,3257,911,"2024-09-17","Bank Transfer"
3008,2651,615,"2024-02-29","Bank Transfer"
3009,3684,442,"2024-02-06","Credit Card"
3010,1089,483,"2025-04-03","Credit Card"
3011,2679,322,"2024-11-02","PayPal"
3012,3460,431,"2025-04-10","Credit Card"
3013,2579,186,"2024-05-29","Credit Card"
3014,4642,940,"2024-06-20","Credit Card"
3015,1508,189,"2023-11-10","PayPal"
3016,61,613,"2024-10-11","Bank Transfer"
3017,1345,338,"2024-03-11","Bank Transfer"
3018,2053,223,"2023-11-23","PayPal"
3019,3407,639,"2024-04-17","PayPal"
3020,764,663,"2024-01-13","Bank Transfer"
3021,3989,445,"2024-02-14","PayPal"
3022,2741,39,"2024-06-12","Credit Card"
3023,1214,504,"2025-06-20","Credit Card"
3024,345,486,"2024-02-29","Credit Card"
3025,1150,395,"2025-06-21","PayPal"
3026,1967,546,"2023-11-21","Credit Card"
3027,4201,688,"2024-05-05","Credit Card"
3028,4948,332,"2024-03-20","PayPal"
3029,4058,601,"2024-10-05","Credit Card"
3030,2277,605,"2023-09-03","Bank Transfer"
3031,1657,333,"2024-04-09","PayPal"
3032,1479,105,"2024-01-25","Bank Transfer"
3033,3424,826,"2025-03-15","Bank Transfer"
3034,315,239,"2025-05-27","Credit Card"
3035,76,233,"2024-02-19","PayPal"
3036,2956,16,"2024-12-09","Bank Transfer"
3037,2810,832,"2023-08-15","Credit Card"
3038,3056,970,"2023-10-19","Credit Card"
3039,2763,295,"2023-11-21","Bank Transfer"
3040,23,731,"2024-01-17","PayPal"
3041,857,226,"2024-11-15","Credit Card"
3042,3956,175,"2024-02-21","Credit Card"
3043,4105,831,"2025-02-26","PayPal"
3044,1653,900,"2024-07-20","PayPal"
3045,1730,66,"2024-03-01","Credit Card"
3046,1211,744,"2025-06-20","Bank Transfer"
3047,2724,400,"2025-05-28","Credit Card"
3048,4137,662,"2024-08-29","PayPal"
3049,2241,947,"2025-02-17","Credit Card"
3050,4349,931,"2025-06-06","Credit Card"
3051,3201,77,"2024-03-12","Credit Card"
3052,4332,720,"2024-04-10","Bank Transfer"
3053,4838,478,"2024-04-01","Credit Card"
3054,1612,924,"2025-02-26","Bank Transfer"
3055,3564,644,"2024-02-01","Bank Transfer"
3056,323,637,"2024-08-24","PayPal"
3057,3727,469,"2023-12-14","Credit Card"
3058,4842,165,"2025-03-18","Credit Card"
3059,4483,775,"2023-11-16","PayPal"
3060,2378,541,"2024-04-30","PayPal"
3061,4414,550,"2024-01-29","Bank Transfer"
3062,3740,254,"2023-08-09","Credit Card"
3063,365,353,"2023-09-02","Credit Card"
3064,2331,328,"2024-08-21","Bank Transfer"
3065,2725,678,"2023-10-27","Bank Transfer"
3066,147,559,"2025-03-27","Bank Transfer"
3067,3337,179,"2024-09-20","Credit Card"
3068,4828,589,"2025-02-07","PayPal"
3069,515,312,"2024-11-25","Credit Card"
3070,3888,684,"2024-03-05","Credit Card"
3071,3419,353,"2025-06-22","Credit Card"
3072,3798,716,"2024-06-15","Bank Transfer"
3073,4987,320,"2025-07-01","PayPal"
3074,4685,412,"2024-07-31","Bank Transfer"
3075,1892,978,"2025-01-26","PayPal"
3076,2582,334,"2024-02-29","PayPal"
3077,4841,375,"2024-09-27","Credit Card"
3078,1826,93,"2023-11-03","PayPal"
3079,3681,76,"2024-10-31","Bank Transfer"
3080,2169,343,"2024-04-03","Credit Card"
3081,2460,62,"2025-03-29","Bank Transfer"
3082,318,853,"2025-05-17","Credit Card"
3083,1880,57,"2024-07-03","PayPal"
3084,4748,315,"2025-07-12","PayPal"
3085,2082,102,"2025-06-21","Bank Transfer"
3086,3235,454,"2023-08-21","PayPal"
3087,2174,314,"2023-10-21","PayPal"
3088,36,477,"2024-11-19","PayPal"
3089,4348,767,"2023-11-20","PayPal"
3090,1878,642,"2025-06-23","PayPal"
3091,333,363,"2025-01-01","Credit Card"
3092,1817,150,"2025-02-14","Bank Transfer"
3093,3681,444,"2024-11-07","Credit Card"
3094,1958,534,"2023-08-09","Credit Card"
3095,3253,746,"2023-12-31","Bank Transfer"
3096,19,735,"2025-01-09","Credit Card"
3097,3523,121,"2024-02-03","Credit Card"
3098,392,792,"2024-03-03","Bank Transfer"
3099,624,467,"2023-08-09","PayPal"
3100,2242,363,"2024-05-04","PayPal"
3101,4385,307,"2023-08-29","Bank Transfer"
3102,4478,808,"2023-09-09","Credit Card"
3103,3415,575,"2024-04-08","Bank Transfer"
3104,134,207,"2024-02-03","PayPal"
3105,4111,296,"2025-01-07","Credit Card"
3106,2509,902,"2024-11-18","Bank Transfer"
3107,4918,211,"2023-12-06","PayPal"
3108,420,340,"2025-06-03","Credit Card"
3109,4069,493,"2023-12-23","Credit Card"
3110,4753,539,"2023-08-04","Bank Transfer"
3111,1749,230,"2025-03-01","Credit Card"
3112,4376,134,"2024-04-06","Credit Card"
3113,4525,226,"2024-01-12","PayPal"
3114,2356,92,"2025-07-15","PayPal"
3115,950,790,"2023-09-01","Credit Card"
3116,1924,692,"2023-11-20","Credit Card"
3117,3187,247,"2024-09-06","Bank Transfer"
3118,4594,648,"2024-07-11","Credit Card"
3119,2692,919,"2023-09-22","Credit Card"
3120,1452,981,"2023-10-30","PayPal"
3121,4466,433,"2025-01-14","Credit Card"
3122,1641,47,"2023-08-08","PayPal"
3123,117,480,"2023-10-03","Credit Card"
3124,3519,540,"2024-03-04","PayPal"
3125,653,183,"2023-11-18","Bank Transfer"
3126,2694,914,"2023-10-03","Bank Transfer"
3127,2012,78,"2024-07-20","PayPal"
3128,3932,796,"2025-04-11","Bank Transfer"
3129,170,485,"2024-06-28","Credit Card"
3130,815,480,"2025-03-26","PayPal"
3131,1064,20,"2024-12-28","Credit Card"
3132,2116,829,"2024-01-19","PayPal"
3133,1385,440,"2025-01-30","Bank Transfer"
3134,2395,323,"2023-10-15","PayPal"
3135,2107,72,"2024-01-21","PayPal"
3136,3405,190,"2024-10-03","PayPal"
3137,1326,451,"2023-08-03","Credit Card"
3138,3494,313,"2024-05-22","PayPal"
3139,1672,333,"2023-11-17","Credit Card"
3140,1343,664,"2023-09-06","Bank Transfer"
3141,2961,927,"2024-09-10","PayPal"
3142,800,732,"2024-03-10","Bank Transfer"
3143,2366,488,"2024-11-01","PayPal"
3144,2536,808,"2024-12-06","Credit Card"
3145,4443,517,"2023-12-08","Credit Card"
3146,4495,111,"2024-08-21","Credit Card"
3147,562,569,"2025-03-06","Bank Transfer"
3148,625,116,"2023-08-06","PayPal"
3149,1275,431,"2025-05-29","PayPal"
3150,995,484,"2024-12-13","PayPal"
3151,28,300,"2024-01-11","Bank Transfer"
3152,1963,871,"2025-05-25","Credit Card"
3153,541,502,"2024-02-26","Bank Transfer"
3154,2213,738,"2024-10-19","PayPal"
3155,1467,448,"2024-07-07","Bank Transfer"
