"session_id","customer_id","product_id","view_date","duration_seconds"
1701,366,179,"2023-09-03",276
1702,48,46,"2023-09-10",256
1703,869,7,"2024-08-02",195
1704,747,131,"2025-05-20",254
1705,559,243,"2024-08-06",269
1706,49,120,"2024-10-25",138
1707,805,1,"2023-12-21",74
1708,796,285,"2024-04-01",122
1709,307,16,"2025-04-04",182
1710,706,95,"2024-04-27",46
1711,407,265,"2024-08-21",292
1712,418,85,"2025-03-03",24
1713,860,49,"2023-08-09",86
1714,7,111,"2024-07-19",227
1715,710,59,"2025-02-17",164
1716,975,41,"2024-06-08",97
1717,644,153,"2024-07-19",61
1718,400,262,"2025-04-20",159
1719,226,89,"2025-05-20",76
1720,520,160,"2025-01-16",277
1721,722,48,"2024-03-16",266
1722,801,155,"2023-11-28",157
1723,839,120,"2024-01-25",42
1724,849,11,"2024-10-27",203
1725,188,141,"2023-10-03",124
1726,517,152,"2024-07-11",147
1727,381,159,"2024-05-13",151
1728,33,196,"2024-04-02",256
1729,734,291,"2025-06-12",244
1730,303,238,"2024-01-28",100
1731,105,273,"2024-09-12",253
1732,428,152,"2024-02-13",218
1733,146,76,"2025-01-22",106
1734,782,168,"2025-05-23",82
1735,476,289,"2024-03-21",7
1736,339,212,"2024-11-24",182
1737,1,114,"2023-08-13",193
1738,880,154,"2024-06-25",46
1739,818,297,"2025-01-20",192
1740,645,9,"2024-06-19",243
1741,655,11,"2023-11-06",7
1742,167,47,"2025-05-23",133
1743,29,232,"2024-02-10",186
1744,655,215,"2024-12-13",101
1745,630,270,"2025-04-04",123
1746,162,116,"2024-09-26",10
1747,185,127,"2024-04-21",153
1748,343,142,"2023-10-15",117
1749,179,185,"2025-05-01",133
1750,113,4,"2024-09-14",144
1751,189,32,"2025-04-29",289
1752,785,133,"2023-10-03",62
1753,795,54,"2023-11-28",190
1754,833,187,"2024-10-30",295
1755,230,46,"2024-07-22",292
1756,575,45,"2024-10-18",266
1757,13,102,"2024-02-23",78
1758,179,23,"2025-04-22",204
1759,595,110,"2025-01-28",269
1760,837,14,"2024-04-21",245
1761,689,227,"2025-05-23",154
1762,739,200,"2025-06-20",154
1763,289,200,"2025-02-26",117
1764,272,37,"2023-10-02",127
1765,717,245,"2024-11-07",257
1766,840,3,"2025-05-09",110
1767,392,199,"2024-11-09",62
1768,900,55,"2024-08-28",139
1769,863,199,"2025-06-14",10
1770,138,206,"2025-06-18",78
1771,920,285,"2025-03-03",15
1772,505,138,"2025-04-26",121
1773,388,212,"2024-11-20",15
1774,250,160,"2025-02-15",30
1775,332,276,"2024-01-22",284
1776,980,70,"2024-05-18",59
1777,737,16,"2025-01-24",8
1778,99,268,"2025-03-09",118
1779,909,251,"2025-07-20",51
1780,893,65,"2024-01-27",40
1781,301,272,"2023-09-11",64
1782,524,159,"2025-04-10",158
1783,476,268,"2023-12-13",11
1784,270,37,"2024-02-07",256
1785,605,263,"2023-12-06",181
1786,874,55,"2024-01-26",196
1787,483,274,"2023-12-15",297
1788,646,200,"2024-09-14",244
1789,94,294,"2024-12-12",280
1790,323,202,"2023-08-06",228
1791,687,72,"2023-10-08",91
1792,100,116,"2025-03-24",41
1793,135,144,"2024-05-06",218
1794,690,131,"2024-07-05",115
1795,612,132,"2025-06-13",134
1796,971,29,"2024-02-13",264
1797,337,168,"2024-04-11",161
1798,283,190,"2024-03-16",152
1799,379,226,"2024-09-20",124
1800,772,73,"2024-02-25",35
1801,825,159,"2024-03-06",175
1802,574,256,"2024-07-04",114
1803,613,237,"2023-11-13",159
1804,247,88,"2024-03-15",138
1805,748,43,"2025-05-30",250
1806,560,114,"2024-08-13",177
1807,321,293,"2024-01-12",186
1808,229,210,"2025-06-05",15
1809,920,101,"2023-09-25",268
1810,648,207,"2023-09-09",80
1811,887,79,"2025-06-06",122
1812,233,14,"2024-07-17",288
1813,340,299,"2025-07-04",79
1814,513,39,"2024-10-15",275
1815,885,209,"2023-11-01",278
1816,677,4,"2024-06-27",290
1817,301,140,"2025-06-09",54
1818,585,300,"2024-04-21",206
1819,624,151,"2025-01-17",46
1820,643,57,"2024-03-02",124
1821,857,245,"2024-07-05",239
1822,618,81,"2024-02-09",48
1823,699,100,"2024-02-28",172
1824,629,35,"2024-08-01",268
1825,864,15,"2023-10-31",279
1826,771,33,"2024-09-30",19
1827,69,225,"2023-10-23",256
1828,444,29,"2025-04-05",120
1829,605,200,"2023-10-22",78
1830,356,217,"2024-06-10",253
1831,229,270,"2024-08-15",67
1832,967,193,"2024-05-16",162
1833,357,125,"2024-05-11",199
1834,945,225,"2023-07-31",119
1835,781,69,"2024-03-29",183
1836,661,52,"2024-08-30",180
1837,664,280,"2025-02-01",155
1838,615,186,"2024-04-26",77
1839,730,285,"2024-03-15",278
1840,348,295,"2025-01-16",161
1841,147,111,"2024-02-14",227
1842,137,178,"2025-02-08",271
1843,564,263,"2025-04-06",217
1844,733,129,"2024-06-06",114
1845,485,27,"2024-11-17",283
1846,668,157,"2025-02-13",232
1847,696,247,"2024-07-25",95
1848,330,21,"2024-07-13",31
1849,82,188,"2024-08-23",112
1850,133,234,"2023-12-21",90
1851,8,46,"2024-12-15",107
1852,586,82,"2025-04-11",273
1853,710,214,"2024-01-23",119
1854,46,163,"2023-08-02",84
1855,68,199,"2025-05-11",69
1856,562,178,"2025-06-21",251
1857,92,197,"2024-07-14",36
1858,509,143,"2023-08-31",164
1859,684,52,"2024-04-24",138
1860,310,220,"2024-10-30",127
1861,773,162,"2024-01-06",76
1862,589,203,"2024-12-05",249
1863,469,200,"2025-02-28",154
1864,256,215,"2025-01-12",19
1865,785,235,"2025-04-09",86
1866,65,49,"2024-09-03",199
1867,126,172,"2025-03-15",185
1868,82,235,"2025-05-21",180
1869,295,58,"2023-09-03",286
1870,916,43,"2025-02-26",170
1871,622,61,"2025-03-16",97
1872,434,72,"2024-03-24",139
1873,245,20,"2024-09-29",192
1874,215,254,"2024-10-06",291
1875,434,10,"2024-11-08",30
1876,872,54,"2024-10-30",89
1877,27,268,"2024-07-01",125
1878,579,10,"2024-08-17",131
1879,556,173,"2024-06-08",66
1880,625,270,"2024-03-01",19
1881,736,291,"2025-04-19",264
1882,99,99,"2024-11-17",55
1883,952,189,"2024-02-17",263
1884,892,292,"2025-07-07",186
1885,56,217,"2025-06-21",148
1886,323,252,"2024-03-30",279
1887,686,96,"2023-09-06",17
1888,3,210,"2024-06-13",171
1889,289,94,"2023-12-04",52
1890,689,186,"2023-11-13",134
1891,770,174,"2024-04-26",125
1892,330,71,"2025-07-17",269
1893,620,177,"2024-07-28",272
1894,770,236,"2025-02-27",95
1895,399,216,"2024-12-27",247
1896,651,41,"2024-04-28",120
1897,870,179,"2023-11-06",254
1898,105,15,"2024-07-29",141
1899,634,122,"2025-03-07",28
1900,671,97,"2024-11-04",298
1901,464,178,"2024-02-28",137
1902,922,263,"2024-11-18",148
1903,665,133,"2025-05-20",259
1904,986,275,"2024-03-12",51
1905,276,25,"2025-05-10",278
1906,64,265,"2023-09-06",38
1907,29,214,"2024-07-13",108
1908,868,34,"2023-08-30",78
1909,722,259,"2025-07-19",156
1910,371,221,"2024-04-04",24
1911,632,265,"2025-03-02",213
1912,503,98,"2025-05-05",81
1913,376,6,"2023-12-04",41
1914,796,130,"2024-02-15",150
1915,533,105,"2024-12-22",214
1916,213,144,"2024-09-09",53
1917,269,75,"2024-11-03",123
1918,933,83,"2023-07-26",115
1919,689,254,"2024-04-12",184
1920,298,277,"2024-09-10",138
1921,367,192,"2025-05-03",229
1922,615,112,"2023-10-19",101
1923,754,67,"2025-05-22",131
1924,280,64,"2025-04-10",246
1925,173,2,"2024-12-04",35
1926,92,34,"2024-02-14",91
1927,17,124,"2024-04-30",169
1928,734,113,"2023-07-29",169
1929,307,299,"2025-04-02",182
1930,167,279,"2024-09-04",205
1931,18,290,"2025-03-13",102
1932,693,112,"2025-06-18",153
1933,522,5,"2025-01-30",286
1934,927,290,"2024-02-04",66
1935,302,8,"2024-11-03",140
1936,834,144,"2024-07-19",63
1937,92,4,"2025-01-26",185
1938,898,25,"2024-08-23",242
1939,527,127,"2024-07-20",237
1940,192,251,"2024-04-13",61
1941,559,216,"2024-12-20",290
1942,643,177,"2024-09-16",33
1943,949,284,"2023-07-30",235
1944,973,159,"2024-01-14",133
1945,417,291,"2025-05-23",294
1946,329,9,"2025-01-15",74
1947,278,55,"2024-05-21",78
1948,584,156,"2024-12-31",101
1949,37,22,"2025-04-22",224
1950,854,174,"2024-12-15",217
1951,477,222,"2024-05-17",189
1952,561,171,"2025-04-09",74
1953,454,1,"2023-12-09",277
1954,179,76,"2025-05-22",192
1955,333,181,"2023-11-20",58
1956,337,231,"2025-06-30",137
1957,36,281,"2023-10-30",59
1958,724,251,"2023-12-20",5
1959,383,20,"2023-12-24",267
1960,319,24,"2024-08-25",97
1961,123,167,"2023-11-20",234
1962,343,29,"2024-11-01",147
1963,909,74,"2024-06-07",167
1964,124,237,"2024-02-14",236
1965,621,289,"2024-10-06",145
1966,50,4,"2025-01-05",196
1967,588,139,"2024-01-23",215
1968,210,201,"2023-08-19",183
1969,469,99,"2023-10-20",81
1970,379,203,"2023-09-16",195
1971,855,35,"2024-02-29",14
1972,459,295,"2025-03-08",254
1973,778,58,"2024-12-03",224
1974,478,265,"2024-08-02",102
1975,3,99,"2024-07-27",121
1976,857,268,"2024-03-21",248
1977,876,216,"2023-10-21",123
1978,454,137,"2023-12-28",217
1979,849,272,"2023-09-24",152
1980,803,277,"2025-04-22",108
1981,594,97,"2025-07-12",196
1982,389,195,"2024-05-12",123
1983,674,69,"2024-12-24",258
1984,925,210,"2024-12-15",62
1985,31,213,"2025-04-16",97
1986,879,41,"2024-04-27",55
1987,699,212,"2024-01-10",154
1988,412,100,"2024-02-12",206
1989,95,200,"2024-05-12",129
1990,930,228,"2024-01-16",32
1991,687,244,"2024-01-20",260
1992,434,35,"2023-12-28",35
1993,602,234,"2024-10-29",34
1994,283,235,"2024-03-13",173
1995,116,163,"2023-08-29",276
1996,217,95,"2025-07-09",110
1997,779,211,"2023-09-13",15
1998,374,293,"2024-10-11",136
1999,836,154,"2024-03-16",92
2000,103,93,"2023-09-18",281
2001,176,197,"2024-08-22",205
2002,837,51,"2025-05-20",116
2003,555,184,"2024-07-16",81
2004,269,140,"2024-12-13",127
2005,808,277,"2024-07-31",38
2006,883,237,"2024-04-29",30
2007,570,277,"2024-07-19",95
2008,210,279,"2025-04-20",211
2009,389,46,"2024-10-02",188
2010,869,136,"2024-02-18",168
2011,616,50,"2024-08-13",259
2012,321,71,"2024-10-27",149
2013,796,133,"2024-01-21",249
2014,804,168,"2024-08-08",140
2015,369,84,"2025-06-28",154
2016,603,228,"2024-02-17",107
2017,850,242,"2024-04-08",207
2018,374,19,"2025-03-27",206
2019,552,186,"2024-09-08",256
2020,993,20,"2024-07-14",121
2021,164,274,"2024-11-21",171
2022,497,242,"2024-10-15",78
2023,475,173,"2023-09-24",55
2024,755,174,"2024-05-20",209
2025,64,21,"2025-06-01",13
2026,710,165,"2024-05-31",271
2027,420,221,"2025-02-21",131
2028,598,84,"2024-12-13",157
2029,635,136,"2024-07-28",28
2030,867,152,"2024-10-08",90
2031,135,274,"2025-02-16",264
2032,908,42,"2024-06-14",238
2033,140,279,"2023-09-15",148
2034,426,275,"2025-01-10",6
2035,614,273,"2025-02-14",113
2036,859,198,"2025-03-22",109
2037,673,227,"2024-11-01",141
2038,114,265,"2023-10-08",205
2039,841,189,"2025-02-27",148
2040,384,13,"2025-02-14",248
2041,398,52,"2024-08-19",105
2042,577,116,"2023-09-22",191
2043,689,294,"2025-04-24",117
2044,688,58,"2025-03-13",177
2045,913,296,"2024-03-04",204
2046,258,103,"2025-06-11",88
2047,613,270,"2024-10-27",58
2048,30,237,"2023-07-26",171
2049,446,32,"2024-06-06",154
2050,908,225,"2024-10-02",81
2051,22,143,"2025-01-12",218
2052,872,42,"2024-01-17",73
2053,537,153,"2025-06-03",216
2054,661,87,"2024-05-05",237
2055,183,12,"2024-07-24",46
2056,510,52,"2024-03-26",274
2057,435,124,"2024-06-17",280
2058,128,142,"2024-08-05",85
2059,20,276,"2024-04-15",214
2060,12,159,"2024-03-30",249
2061,174,109,"2024-08-05",36
2062,729,283,"2025-03-09",50
2063,231,90,"2023-12-20",111
2064,363,280,"2024-11-04",225
2065,834,39,"2025-02-11",38
2066,79,160,"2023-10-14",52
2067,674,9,"2025-07-06",216
2068,141,150,"2024-09-02",203
2069,28,200,"2024-11-12",229
2070,946,91,"2024-09-19",117
2071,639,160,"2024-09-28",100
2072,782,244,"2024-08-16",77
2073,889,273,"2025-03-15",66
2074,266,224,"2025-03-02",239
2075,375,101,"2024-01-16",234
2076,601,184,"2024-07-07",183
2077,726,226,"2024-08-12",146
2078,797,95,"2024-09-07",39
2079,393,111,"2024-02-16",157
2080,598,211,"2025-06-23",140
2081,113,84,"2024-10-05",254
2082,343,247,"2025-04-05",250
2083,975,117,"2025-01-30",96
2084,800,120,"2023-07-31",17
2085,481,25,"2025-02-14",148
2086,211,257,"2023-10-12",179
2087,721,293,"2024-03-29",120
2088,268,6,"2024-02-04",119
2089,616,124,"2023-07-22",231
2090,268,157,"2024-07-23",203
2091,902,164,"2025-07-20",238
2092,200,152,"2025-04-25",56
2093,576,159,"2025-05-26",227
2094,355,204,"2024-08-09",75
2095,950,257,"2024-05-15",240
2096,651,146,"2024-02-19",209
2097,677,128,"2024-07-01",81
2098,434,92,"2024-06-13",144
2099,206,33,"2024-08-01",130
2100,210,22,"2023-12-03",299
2101,489,165,"2024-09-22",214
2102,368,152,"2024-11-26",30
2103,581,199,"2024-12-11",210
2104,888,288,"2025-02-25",118
2105,525,215,"2024-07-12",24
2106,712,53,"2024-11-26",24
2107,739,250,"2024-01-29",243
2108,276,236,"2024-03-01",276
2109,607,97,"2024-12-24",93
2110,710,30,"2024-12-21",111
2111,88,242,"2024-09-03",115
2112,249,290,"2025-06-29",289
2113,750,2,"2023-09-19",44
2114,554,294,"2024-08-27",247
2115,754,39,"2024-11-16",261
2116,485,293,"2023-08-14",256
2117,912,257,"2024-09-05",109
2118,724,143,"2023-09-17",191
2119,542,204,"2023-09-08",219
2120,510,229,"2024-12-24",118
2121,892,215,"2024-04-18",99
2122,3,35,"2023-12-02",43
2123,116,239,"2024-02-13",60
2124,575,10,"2024-11-25",262
2125,529,295,"2024-03-11",237
2126,91,191,"2024-05-06",288
2127,645,61,"2024-01-24",57
2128,803,48,"2023-11-19",201
2129,679,21,"2025-01-26",77
2130,706,111,"2024-03-29",201
2131,876,180,"2023-10-30",298
2132,722,207,"2024-07-17",274
2133,698,84,"2024-03-17",249
2134,90,164,"2025-01-20",229
2135,123,248,"2024-11-06",117
2136,739,204,"2023-08-18",173
2137,237,69,"2024-01-06",64
2138,240,36,"2023-11-20",29
2139,816,30,"2024-03-03",185
2140,485,18,"2024-09-22",241
2141,625,73,"2024-02-22",113
2142,334,270,"2024-05-30",158
2143,899,14,"2025-06-10",158
2144,685,178,"2025-06-13",215
2145,959,233,"2025-02-02",272
2146,164,176,"2025-02-06",180
2147,214,192,"2025-01-18",6
2148,207,12,"2024-10-06",23
2149,97,13,"2024-10-15",155
2150,273,29,"2025-02-06",234
2151,241,132,"2024-04-03",138
2152,171,153,"2023-08-10",238
2153,283,141,"2023-09-17",88
2154,84,38,"2025-03-11",124
2155,645,177,"2024-08-14",209
2156,927,219,"2024-10-15",55
2157,453,196,"2024-04-17",203
2158,13,122,"2023-09-13",215
2159,686,22,"2024-09-13",83
2160,477,192,"2024-08-21",25
2161,900,230,"2023-09-18",283
2162,777,81,"2025-04-21",232
2163,781,255,"2024-12-13",298
2164,101,191,"2024-01-25",72
2165,149,223,"2024-04-12",296
2166,502,80,"2024-02-18",206
2167,516,96,"2025-03-01",281
2168,497,12,"2024-02-07",201
2169,791,84,"2025-07-13",123
2170,617,59,"2024-09-10",223
2171,427,231,"2024-11-28",255
2172,246,164,"2025-07-15",236
2173,252,277,"2024-03-03",223
2174,764,291,"2025-05-12",123
2175,523,92,"2025-07-19",197
2176,497,288,"2024-06-11",202
2177,778,109,"2024-01-12",122
2178,833,289,"2025-02-27",195
2179,632,12,"2024-03-28",70
2180,662,165,"2024-07-19",248
2181,42,100,"2024-01-03",127
2182,862,236,"2024-08-26",211
2183,525,15,"2025-07-01",10
2184,743,61,"2023-12-10",14
2185,71,117,"2025-03-11",236
2186,197,245,"2024-11-21",189
2187,692,201,"2024-07-25",193
2188,971,15,"2023-10-06",10
2189,177,234,"2025-04-08",136
2190,177,95,"2025-02-03",9
2191,755,3,"2024-07-24",291
2192,52,111,"2024-11-29",146
2193,851,79,"2024-10-06",63
2194,520,143,"2024-11-28",105
2195,961,266,"2025-06-07",266
2196,146,99,"2024-05-11",123
2197,186,73,"2025-06-08",261
2198,901,117,"2024-02-02",298
2199,56,239,"2024-02-04",31
2200,313,247,"2024-06-13",55
2201,289,188,"2024-06-03",38
2202,532,216,"2025-02-01",240
2203,301,252,"2024-07-06",167
2204,675,244,"2025-06-25",81
2205,834,139,"2023-11-03",283
2206,734,193,"2023-11-11",72
2207,245,199,"2025-05-24",7
2208,883,280,"2025-03-11",245
2209,326,167,"2023-09-21",11
2210,115,105,"2025-05-29",259
2211,619,96,"2025-03-24",252
2212,503,142,"2023-12-14",262
2213,528,60,"2023-10-16",279
2214,795,151,"2024-08-15",210
2215,898,259,"2025-07-02",68
2216,797,145,"2023-12-25",269
2217,576,80,"2024-01-30",94
2218,101,215,"2024-08-29",196
2219,426,288,"2024-10-07",217
2220,902,261,"2025-06-23",40
2221,262,282,"2024-10-31",217
2222,601,19,"2023-09-20",223
2223,362,250,"2023-10-03",138
2224,488,226,"2025-03-21",25
2225,115,184,"2023-11-19",92
2226,823,244,"2023-07-25",287
2227,778,147,"2024-10-10",6
2228,36,224,"2023-10-26",72
2229,821,177,"2025-05-30",292
2230,298,272,"2023-12-03",18
2231,996,174,"2025-03-10",79
2232,145,225,"2024-09-30",92
2233,685,282,"2024-12-22",96
2234,892,191,"2024-08-01",159
2235,349,202,"2023-07-26",155
2236,638,154,"2024-03-22",203
2237,606,188,"2024-02-02",226
2238,18,45,"2023-08-01",47
2239,16,298,"2025-05-13",216
2240,721,92,"2023-08-23",171
2241,801,142,"2023-12-25",52
2242,887,71,"2024-08-28",247
2243,648,230,"2025-07-04",189
2244,191,291,"2023-10-22",292
2245,524,124,"2024-06-06",226
2246,302,136,"2024-05-19",208
2247,169,198,"2024-09-02",214
2248,137,276,"2024-09-16",98
2249,282,66,"2025-04-01",211
2250,784,287,"2023-10-28",186
2251,100,186,"2023-10-05",259
2252,511,47,"2025-03-20",31
2253,45,205,"2024-03-28",157
2254,724,178,"2024-10-31",116
2255,128,74,"2025-05-18",283
2256,553,94,"2024-09-14",276
2257,820,267,"2024-05-17",107
2258,800,252,"2024-04-11",105
2259,670,107,"2025-01-30",297
2260,850,168,"2023-08-19",94
2261,970,56,"2023-09-08",106
2262,229,45,"2024-02-14",272
2263,873,282,"2024-01-19",140
2264,642,240,"2025-01-25",17
2265,805,247,"2025-02-14",300
2266,98,272,"2024-08-29",65
2267,245,202,"2024-06-23",100
2268,507,124,"2024-04-03",207
2269,505,133,"2025-07-04",44
2270,693,35,"2025-03-08",238
2271,283,141,"2025-03-14",212
2272,215,146,"2025-06-03",135
2273,264,287,"2024-08-01",299
2274,36,245,"2025-03-19",290
2275,230,249,"2023-10-11",192
2276,912,226,"2024-04-22",234
2277,930,154,"2023-10-22",232
2278,61,228,"2024-09-24",156
2279,860,209,"2024-11-11",90
2280,350,101,"2024-04-27",232
2281,757,300,"2023-10-24",112
2282,684,229,"2023-10-26",166
2283,485,40,"2024-12-23",295
2284,588,10,"2025-04-10",288
2285,175,99,"2024-10-06",139
2286,341,35,"2024-11-28",33
2287,725,269,"2024-07-14",238
2288,827,275,"2025-06-07",18
2289,655,225,"2023-10-29",169
2290,94,92,"2024-12-16",158
2291,510,255,"2023-12-17",244
2292,229,250,"2024-12-30",84
2293,229,292,"2024-11-25",29
2294,252,215,"2024-06-13",73
2295,944,29,"2025-01-31",226
2296,356,210,"2024-10-06",142
2297,534,277,"2023-11-06",203
2298,118,259,"2023-10-04",172
2299,239,268,"2024-02-05",77
2300,419,196,"2024-07-12",216
2301,513,225,"2024-01-13",240
2302,168,145,"2023-12-13",133
2303,779,90,"2024-06-26",246
2304,167,5,"2024-07-07",61
2305,49,170,"2023-08-28",261
2306,84,16,"2024-01-21",44
2307,644,167,"2023-11-17",224
2308,900,241,"2025-05-09",214
2309,343,274,"2024-06-09",281
2310,878,152,"2024-01-15",27
2311,160,207,"2024-12-18",255
2312,628,90,"2023-07-28",123
2313,979,74,"2024-10-07",63
2314,950,36,"2025-03-30",28
2315,706,208,"2024-04-23",19
2316,499,108,"2024-01-10",45
2317,632,135,"2024-07-01",234
2318,429,209,"2024-12-27",296
2319,567,170,"2023-10-04",246
2320,377,48,"2024-01-06",245
2321,295,273,"2024-01-31",210
2322,414,208,"2023-08-24",201
2323,180,163,"2023-12-17",28
2324,84,59,"2023-08-13",31
2325,95,178,"2025-01-29",96
2326,395,120,"2023-11-05",86
2327,976,44,"2024-02-27",12
2328,463,68,"2024-08-22",17
2329,9,33,"2025-04-02",132
2330,650,151,"2025-06-30",225
2331,55,37,"2024-03-30",162
2332,428,120,"2025-01-02",71
2333,169,267,"2024-02-02",116
2334,45,65,"2025-07-06",266
2335,527,257,"2025-03-19",90
2336,141,248,"2025-06-26",74
2337,968,25,"2024-12-09",132
2338,109,273,"2024-12-22",180
2339,844,221,"2024-09-25",168
2340,136,261,"2024-12-16",97
2341,275,219,"2023-12-16",77
2342,11,162,"2023-12-12",20
2343,469,56,"2024-04-03",164
2344,860,130,"2025-06-01",56
2345,794,224,"2024-05-18",89
2346,673,210,"2025-03-22",138
2347,387,28,"2024-03-13",177
2348,444,53,"2025-03-16",210
2349,292,254,"2023-11-29",100
2350,737,8,"2024-11-17",60
2351,652,180,"2024-02-26",80
2352,652,291,"2023-08-03",16
2353,346,122,"2024-07-31",91
2354,684,213,"2025-04-01",189
2355,837,238,"2024-06-06",137
2356,219,19,"2023-09-14",18
2357,399,55,"2024-02-15",300
2358,157,172,"2024-01-10",134
2359,849,190,"2024-04-20",59
2360,589,85,"2025-05-29",45
2361,131,95,"2023-11-17",101
2362,120,199,"2025-02-06",296
2363,775,158,"2024-05-30",211
2364,713,40,"2024-12-11",175
2365,252,69,"2024-06-21",138
2366,910,135,"2024-11-06",183
2367,742,198,"2024-01-21",86
2368,341,192,"2024-11-27",173
2369,45,172,"2024-07-13",165
2370,649,79,"2025-04-23",54
2371,875,185,"2025-06-30",232
2372,103,249,"2025-02-10",204
2373,108,288,"2024-11-13",168
2374,246,232,"2023-07-28",217
2375,278,101,"2023-08-03",291
2376,263,163,"2023-11-26",117
2377,947,59,"2023-08-22",220
2378,621,195,"2023-12-29",160
2379,387,279,"2023-10-12",170
2380,555,123,"2024-07-28",18
2381,942,72,"2024-03-09",95
2382,706,3,"2025-01-07",213
2383,904,93,"2023-11-22",80
2384,841,82,"2025-06-25",266
2385,594,238,"2024-06-06",251
2386,335,64,"2023-08-28",194
2387,28,43,"2024-02-17",256
2388,605,110,"2023-12-28",83
2389,136,42,"2024-12-04",35
2390,840,257,"2023-08-05",103
2391,577,26,"2025-03-20",55
2392,85,31,"2025-01-15",151
2393,863,74,"2024-12-08",105
2394,846,43,"2025-01-03",10
2395,540,143,"2025-05-20",212
2396,293,266,"2024-03-20",56
2397,521,27,"2024-05-21",158
2398,964,17,"2023-11-05",126
2399,600,274,"2024-06-04",95
2400,953,131,"2025-05-01",266
2401,608,227,"2023-09-27",261
2402,263,162,"2025-06-19",192
2403,365,171,"2024-06-30",275
2404,279,185,"2024-05-23",300
2405,685,229,"2023-11-27",153
2406,934,249,"2024-07-30",236
2407,739,127,"2025-05-26",25
2408,598,149,"2025-04-11",15
2409,285,111,"2025-05-11",217
2410,753,77,"2025-06-10",299
2411,609,287,"2023-08-11",285
2412,450,93,"2024-10-22",63
2413,145,118,"2024-04-04",287
2414,361,35,"2025-04-27",294
2415,302,97,"2024-03-24",70
2416,478,66,"2025-02-18",119
2417,863,34,"2024-04-12",246
2418,151,282,"2023-11-21",41
2419,675,124,"2024-04-23",35
2420,921,213,"2025-06-03",137
2421,782,200,"2025-06-04",160
2422,57,298,"2023-11-20",35
2423,296,135,"2024-08-09",258
2424,502,265,"2023-08-22",54
2425,257,128,"2024-10-09",58
2426,806,184,"2023-12-09",119
2427,855,263,"2025-03-06",221
2428,314,6,"2024-07-12",134
2429,129,269,"2025-04-30",222
2430,696,140,"2024-10-09",281
2431,111,200,"2024-01-30",32
2432,459,265,"2023-12-31",202
2433,857,255,"2025-03-29",277
2434,370,106,"2024-04-25",275
2435,422,71,"2025-07-02",244
2436,237,296,"2024-02-22",268
2437,583,233,"2025-06-01",165
2438,264,162,"2023-11-12",280
2439,601,262,"2024-11-09",18
2440,2,140,"2023-10-01",101
2441,964,172,"2025-03-29",56
2442,270,219,"2023-12-22",77
2443,833,73,"2023-11-20",240
2444,394,243,"2025-06-18",252
2445,334,55,"2025-05-29",24
2446,104,98,"2024-08-17",177
2447,894,239,"2024-08-20",102
2448,291,28,"2024-05-27",282
2449,309,74,"2025-03-28",260
2450,265,133,"2024-06-12",175
2451,313,154,"2023-10-14",43
2452,431,201,"2025-05-05",264
2453,711,269,"2024-12-26",179
2454,821,142,"2024-09-09",113
2455,372,179,"2025-07-13",133
2456,497,289,"2023-11-02",97
2457,317,278,"2024-06-20",300
2458,530,15,"2023-11-13",236
2459,70,32,"2024-08-28",32
2460,818,195,"2025-05-05",122
2461,300,205,"2023-11-16",296
2462,757,15,"2023-07-31",241
2463,326,294,"2024-11-03",257
2464,164,153,"2024-07-03",108
2465,325,240,"2024-09-19",123
2466,138,269,"2023-12-13",268
2467,721,102,"2025-04-22",6
2468,909,28,"2024-10-19",20
2469,524,214,"2025-07-20",134
2470,775,76,"2024-01-10",51
2471,524,218,"2023-12-01",136
2472,547,149,"2024-10-23",104
2473,683,208,"2024-05-05",89
2474,817,170,"2025-01-22",218
2475,404,258,"2023-11-26",164
2476,306,273,"2025-06-04",159
2477,389,290,"2024-05-21",68
2478,326,284,"2025-05-01",9
2479,886,256,"2024-03-16",140
2480,18,91,"2025-01-01",73
2481,907,138,"2023-11-26",110
2482,574,138,"2024-01-16",77
2483,626,154,"2023-12-16",12
2484,235,200,"2025-02-10",22
2485,917,125,"2023-08-04",287
2486,26,43,"2024-08-01",203
2487,257,73,"2024-10-29",191
2488,244,272,"2023-10-01",284
2489,85,144,"2025-04-16",197
2490,488,72,"2023-10-25",94
2491,951,22,"2024-01-03",102
2492,572,297,"2024-03-27",119
2493,301,89,"2024-01-03",137
2494,159,235,"2024-04-12",292
2495,79,157,"2025-03-26",253
2496,244,300,"2025-04-16",273
2497,962,126,"2024-07-15",39
2498,611,291,"2024-03-19",122
2499,101,23,"2024-05-05",157
2500,230,265,"2024-03-08",90
2501,796,48,"2024-03-04",52
2502,448,41,"2025-06-07",37
2503,720,74,"2023-11-03",150
2504,624,71,"2025-01-06",229
2505,633,20,"2025-06-03",149
2506,972,94,"2024-11-18",208
2507,512,38,"2024-09-04",244
2508,349,175,"2023-10-05",166
2509,267,50,"2023-12-02",254
2510,540,71,"2024-11-19",117
2511,225,260,"2023-10-27",91
2512,631,182,"2024-01-17",167
2513,220,41,"2024-05-12",48
2514,500,108,"2023-07-31",133
2515,497,197,"2025-07-04",60
2516,496,261,"2025-04-19",175
2517,917,143,"2024-09-29",219
2518,136,17,"2024-03-24",40
2519,767,167,"2024-11-24",238
2520,796,149,"2024-12-08",102
2521,452,56,"2024-02-03",49
2522,756,199,"2024-09-17",95
