order_id,customer_id,product_id,quantity,order_date
ORD11033,CUST1223,PROD1026,3,2025-04-10
ORD11034,CUST1012,PROD1033,2,2023-08-17
ORD11035,CUST1045,PROD1000,2,2025-02-04
ORD11036,CUST1154,PROD1031,1,2023-07-29
ORD11037,CUST1112,PROD1024,2,2024-03-06
ORD11038,CUST1232,PROD1028,1,2023-10-21
ORD11039,CUST1016,PROD1006,5,2025-01-12
ORD11040,CUST1359,PROD1048,4,2025-01-22
ORD11041,CUST1222,PROD1002,3,2024-08-04
ORD11042,CUST1353,PROD1019,4,2023-04-14
ORD11043,CUST1187,PROD1019,4,2023-07-23
ORD11044,CUST1447,PROD1029,5,2023-02-22
ORD11045,CUST1343,PROD1034,2,2024-01-10
ORD11046,CUST1364,PROD1034,3,2025-04-21
ORD11047,CUST1162,PROD1048,2,2023-02-23
ORD11048,CUST1495,PROD1038,4,2023-10-03
ORD11049,CUST1325,PROD1026,1,2023-12-01
ORD11050,CUST1466,PROD1025,4,2023-01-31
ORD11051,CUST1413,PROD1013,2,2023-05-15
ORD11052,CUST1454,PROD1016,4,2023-02-27
ORD11053,CUST1073,PROD1017,1,2023-04-15
ORD11054,CUST1232,PROD1044,5,2023-09-23
ORD11055,CUST1223,PROD1028,2,2024-06-05
ORD11056,CUST1481,PROD1019,4,2024-05-10
ORD11057,CUST1318,PROD1026,2,2023-09-10
ORD11058,CUST1411,PROD1017,5,2023-10-22
ORD11059,CUST1059,PROD1003,4,2024-10-29
ORD11060,CUST1334,PROD1000,4,2023-06-07
ORD11061,CUST1221,PROD1049,2,2024-07-02
ORD11062,CUST1036,PROD1000,2,2024-09-22
ORD11063,CUST1476,PROD1025,1,2023-03-08
ORD11064,CUST1277,PROD1044,5,2025-01-23
ORD11065,CUST1195,PROD1019,1,2023-10-26
ORD11066,CUST1403,PROD1022,4,2024-04-07
ORD11067,CUST1351,PROD1009,2,2024-12-25
ORD11068,CUST1483,PROD1010,4,2025-03-30
ORD11069,CUST1241,PROD1040,4,2023-04-11
ORD11070,CUST1323,PROD1040,3,2023-02-25
ORD11071,CUST1218,PROD1004,3,2023-11-28
ORD11072,CUST1191,PROD1000,4,2025-04-15
ORD11073,CUST1016,PROD1016,2,2025-01-20
ORD11074,CUST1011,PROD1021,4,2024-01-28
ORD11075,CUST1405,PROD1033,3,2025-01-12
ORD11076,CUST1400,PROD1044,2,2025-05-23
ORD11077,CUST1393,PROD1040,4,2024-01-16
ORD11078,CUST1373,PROD1028,5,2023-04-02
ORD11079,CUST1192,PROD1003,5,2025-03-01
ORD11080,CUST1021,PROD1004,4,2024-03-22
ORD11081,CUST1473,PROD1010,2,2023-04-19
ORD11082,CUST1119,PROD1020,4,2023-11-13
ORD11083,CUST1209,PROD1034,4,2023-06-17
ORD11084,CUST1305,PROD1011,3,2025-03-22
ORD11085,CUST1269,PROD1025,5,2024-03-10
ORD11086,CUST1191,PROD1018,3,2024-03-17
ORD11087,CUST1174,PROD1044,3,2023-08-06
ORD11088,CUST1284,PROD1006,4,2023-08-10
ORD11089,CUST1203,PROD1046,3,2024-11-03
ORD11090,CUST1163,PROD1006,5,2024-06-11
ORD11091,CUST1250,PROD1025,3,2023-10-05
ORD11092,CUST1226,PROD1039,5,2024-07-22
ORD11093,CUST1435,PROD1004,3,2024-07-27
ORD11094,CUST1380,PROD1020,5,2025-05-24
ORD11095,CUST1459,PROD1013,3,2024-04-10
ORD11096,CUST1006,PROD1003,3,2025-04-18
ORD11097,CUST1028,PROD1022,2,2025-01-23
ORD11098,CUST1394,PROD1041,5,2024-08-24
ORD11099,CUST1032,PROD1019,5,2024-08-06
ORD11100,CUST1133,PROD1014,5,2025-04-17
ORD11101,CUST1366,PROD1049,1,2023-01-30
ORD11102,CUST1078,PROD1044,3,2023-12-25
ORD11103,CUST1415,PROD1028,5,2023-10-15
ORD11104,CUST1434,PROD1007,1,2023-03-27
ORD11105,CUST1458,PROD1040,2,2023-08-22
ORD11106,CUST1057,PROD1047,5,2025-01-16
ORD11107,CUST1470,PROD1018,5,2023-11-09
ORD11108,CUST1025,PROD1047,1,2023-12-31
ORD11109,CUST1481,PROD1038,3,2025-02-15
ORD11110,CUST1429,PROD1045,2,2025-03-09
ORD11111,CUST1225,PROD1027,5,2025-04-18
ORD11112,CUST1284,PROD1045,3,2025-06-23
ORD11113,CUST1003,PROD1026,2,2023-09-26
ORD11114,CUST1464,PROD1003,4,2024-11-28
ORD11115,CUST1098,PROD1014,4,2023-05-11
ORD11116,CUST1396,PROD1034,2,2025-03-13
ORD11117,CUST1488,PROD1036,1,2025-02-27
ORD11118,CUST1038,PROD1000,2,2025-04-11
ORD11119,CUST1270,PROD1002,2,2023-12-17
ORD11120,CUST1374,PROD1046,1,2023-06-29
ORD11121,CUST1284,PROD1023,1,2025-03-12
ORD11122,CUST1156,PROD1026,3,2024-04-24
ORD11123,CUST1074,PROD1039,3,2025-06-07
ORD11124,CUST1371,PROD1035,1,2023-06-12
ORD11125,CUST1287,PROD1033,4,2025-02-21
ORD11126,CUST1129,PROD1028,4,2025-06-06
ORD11127,CUST1174,PROD1023,2,2023-04-06
ORD11128,CUST1461,PROD1023,5,2025-02-12
ORD11129,CUST1083,PROD1041,2,2024-05-24
ORD11130,CUST1021,PROD1003,2,2023-12-31
ORD11131,CUST1458,PROD1002,5,2023-12-19
ORD11132,CUST1026,PROD1033,1,2025-03-10
ORD11133,CUST1194,PROD1048,4,2024-03-11
ORD11134,CUST1336,PROD1022,2,2023-03-24
ORD11135,CUST1381,PROD1022,5,2023-08-13
ORD11136,CUST1235,PROD1044,3,2024-02-16
ORD11137,CUST1439,PROD1004,2,2025-01-04
ORD11138,CUST1091,PROD1030,4,2023-04-28
ORD11139,CUST1476,PROD1040,1,2024-04-26
ORD11140,CUST1020,PROD1005,2,2023-07-11
ORD11141,CUST1302,PROD1036,2,2024-08-13
ORD11142,CUST1463,PROD1009,5,2024-08-12
ORD11143,CUST1356,PROD1039,3,2024-10-20
ORD11144,CUST1442,PROD1006,3,2023-04-17
ORD11145,CUST1083,PROD1038,1,2024-01-17
ORD11146,CUST1261,PROD1037,4,2025-02-21
ORD11147,CUST1146,PROD1020,1,2024-01-25
ORD11148,CUST1440,PROD1019,2,2023-09-01
ORD11149,CUST1452,PROD1002,2,2024-08-07
ORD11150,CUST1386,PROD1021,3,2025-05-18
ORD11151,CUST1256,PROD1046,4,2024-04-12
ORD11152,CUST1057,PROD1003,5,2025-05-15
ORD11153,CUST1379,PROD1027,4,2024-06-21
ORD11154,CUST1421,PROD1011,2,2023-07-29
ORD11155,CUST1014,PROD1037,5,2024-08-26
ORD11156,CUST1161,PROD1035,4,2024-09-28
ORD11157,CUST1444,PROD1046,4,2023-03-14
ORD11158,CUST1162,PROD1040,5,2024-09-26
ORD11159,CUST1319,PROD1004,2,2023-11-05
ORD11160,CUST1496,PROD1012,4,2024-11-26
ORD11161,CUST1280,PROD1022,5,2024-11-29
ORD11162,CUST1279,PROD1049,2,2024-12-10
ORD11163,CUST1011,PROD1029,5,2024-08-12
ORD11164,CUST1273,PROD1036,5,2025-05-09
ORD11165,CUST1270,PROD1024,4,2023-07-05
ORD11166,CUST1491,PROD1047,2,2025-05-05
ORD11167,CUST1207,PROD1026,4,2023-09-10
ORD11168,CUST1026,PROD1013,1,2023-01-13
ORD11169,CUST1071,PROD1047,1,2023-10-26
ORD11170,CUST1059,PROD1046,2,2023-03-17
ORD11171,CUST1429,PROD1035,5,2023-02-20
ORD11172,CUST1472,PROD1038,4,2025-02-25
ORD11173,CUST1144,PROD1015,4,2023-05-29
ORD11174,CUST1092,PROD1021,2,2024-12-31
ORD11175,CUST1308,PROD1020,2,2023-05-02
ORD11176,CUST1007,PROD1020,1,2023-07-30
ORD11177,CUST1078,PROD1007,3,2023-10-07
ORD11178,CUST1026,PROD1048,2,2024-06-21
ORD11179,CUST1173,PROD1015,3,2024-11-15
ORD11180,CUST1049,PROD1030,2,2023-06-05
ORD11181,CUST1499,PROD1041,5,2023-08-26
ORD11182,CUST1198,PROD1009,5,2024-01-11
ORD11183,CUST1386,PROD1031,1,2023-03-23
ORD11184,CUST1348,PROD1033,1,2024-05-06
ORD11185,CUST1447,PROD1008,3,2023-12-22
ORD11186,CUST1427,PROD1016,2,2023-09-30
ORD11187,CUST1180,PROD1010,4,2024-08-02
ORD11188,CUST1023,PROD1031,1,2023-02-13
ORD11189,CUST1315,PROD1009,4,2024-07-26
ORD11190,CUST1377,PROD1021,4,2023-05-03
ORD11191,CUST1386,PROD1016,2,2023-12-15
ORD11192,CUST1403,PROD1003,3,2024-12-08
ORD11193,CUST1045,PROD1047,2,2023-11-26
ORD11194,CUST1014,PROD1046,1,2024-02-13
ORD11195,CUST1152,PROD1024,4,2023-11-19
ORD11196,CUST1221,PROD1020,2,2023-04-21
ORD11197,CUST1205,PROD1036,2,2025-02-08
ORD11198,CUST1454,PROD1037,2,2023-03-30
ORD11199,CUST1272,PROD1048,1,2024-03-08
ORD11200,CUST1381,PROD1000,3,2024-12-10
ORD11201,CUST1235,PROD1024,2,2025-03-04
ORD11202,CUST1339,PROD1035,1,2024-12-12
ORD11203,CUST1227,PROD1016,4,2023-04-09
ORD11204,CUST1008,PROD1040,5,2024-06-22
ORD11205,CUST1165,PROD1023,1,2024-08-23
ORD11206,CUST1431,PROD1001,5,2023-05-26
ORD11207,CUST1443,PROD1039,2,2024-11-24
ORD11208,CUST1318,PROD1014,2,2023-09-14
ORD11209,CUST1213,PROD1031,1,2023-07-08
ORD11210,CUST1116,PROD1038,5,2023-08-28
ORD11211,CUST1385,PROD1005,2,2025-05-20
ORD11212,CUST1343,PROD1000,4,2025-06-17
ORD11213,CUST1071,PROD1046,3,2024-05-17
ORD11214,CUST1394,PROD1022,3,2024-12-08
ORD11215,CUST1063,PROD1038,2,2025-03-19
ORD11216,CUST1204,PROD1016,5,2024-11-07
ORD11217,CUST1208,PROD1033,2,2025-03-29
ORD11218,CUST1071,PROD1040,5,2023-09-28
ORD11219,CUST1276,PROD1028,4,2024-06-03
ORD11220,CUST1273,PROD1008,5,2024-07-03
ORD11221,CUST1477,PROD1012,2,2023-04-24
ORD11222,CUST1319,PROD1005,4,2023-12-05
ORD11223,CUST1337,PROD1005,1,2024-07-21
ORD11224,CUST1365,PROD1019,3,2023-12-25
ORD11225,CUST1494,PROD1002,2,2024-10-11
ORD11226,CUST1094,PROD1016,2,2024-09-05
ORD11227,CUST1165,PROD1048,2,2023-11-30
ORD11228,CUST1031,PROD1011,4,2024-11-19
ORD11229,CUST1010,PROD1047,1,2023-06-18
ORD11230,CUST1300,PROD1046,5,2023-12-05
ORD11231,CUST1216,PROD1044,1,2025-03-08
ORD11232,CUST1288,PROD1000,4,2023-09-18
ORD11233,CUST1101,PROD1016,2,2025-06-05
ORD11234,CUST1424,PROD1002,3,2025-01-04
ORD11235,CUST1391,PROD1025,2,2023-07-18
ORD11236,CUST1266,PROD1014,5,2023-07-30
ORD11237,CUST1213,PROD1035,3,2023-10-14
ORD11238,CUST1178,PROD1031,2,2024-11-22
ORD11239,CUST1087,PROD1031,3,2025-01-31
ORD11240,CUST1040,PROD1003,1,2025-01-12
ORD11241,CUST1400,PROD1017,4,2024-04-16
ORD11242,CUST1075,PROD1048,2,2024-04-26
ORD11243,CUST1376,PROD1018,5,2023-01-23
ORD11244,CUST1045,PROD1042,1,2024-07-13
ORD11245,CUST1159,PROD1034,2,2023-04-19
ORD11246,CUST1462,PROD1039,1,2023-10-23
ORD11247,CUST1079,PROD1013,5,2023-01-06
ORD11248,CUST1309,PROD1032,2,2024-07-03
ORD11249,CUST1085,PROD1013,5,2024-11-11
ORD11250,CUST1091,PROD1033,3,2025-05-17
ORD11251,CUST1147,PROD1003,5,2025-03-05
ORD11252,CUST1160,PROD1023,3,2023-07-22
ORD11253,CUST1201,PROD1028,2,2023-11-21
ORD11254,CUST1423,PROD1018,3,2025-04-04
ORD11255,CUST1415,PROD1005,2,2025-02-23
ORD11256,CUST1241,PROD1032,2,2023-09-01
ORD11257,CUST1352,PROD1048,4,2023-11-23
ORD11258,CUST1001,PROD1039,2,2023-02-16
ORD11259,CUST1224,PROD1018,3,2025-01-30
ORD11260,CUST1288,PROD1000,4,2024-08-13
ORD11261,CUST1232,PROD1004,4,2024-09-13
ORD11262,CUST1460,PROD1026,2,2023-01-13
ORD11263,CUST1413,PROD1015,5,2025-06-25
ORD11264,CUST1416,PROD1005,5,2024-01-15
ORD11265,CUST1076,PROD1039,4,2023-12-31
ORD11266,CUST1115,PROD1012,2,2024-08-24
ORD11267,CUST1153,PROD1047,5,2023-12-08
ORD11268,CUST1405,PROD1034,2,2025-05-09
ORD11269,CUST1102,PROD1018,2,2025-03-02
ORD11270,CUST1193,PROD1011,4,2023-08-09
ORD11271,CUST1165,PROD1015,4,2023-03-14
ORD11272,CUST1358,PROD1042,1,2025-01-15
ORD11273,CUST1089,PROD1009,5,2025-02-10
ORD11274,CUST1173,PROD1024,5,2024-09-16
ORD11275,CUST1121,PROD1019,5,2023-02-15
ORD11276,CUST1497,PROD1030,3,2024-05-18
ORD11277,CUST1142,PROD1003,2,2023-10-01
ORD11278,CUST1481,PROD1043,4,2024-07-08
ORD11279,CUST1105,PROD1022,5,2023-07-27
ORD11280,CUST1374,PROD1001,1,2025-05-10
ORD11281,CUST1427,PROD1021,5,2024-09-06
ORD11282,CUST1304,PROD1036,2,2023-05-04
ORD11283,CUST1359,PROD1007,2,2023-01-10
ORD11284,CUST1458,PROD1006,4,2023-11-25
ORD11285,CUST1316,PROD1013,3,2023-07-06
ORD11286,CUST1450,PROD1002,4,2024-06-26
ORD11287,CUST1122,PROD1049,5,2024-10-29
ORD11288,CUST1389,PROD1015,1,2023-03-01
ORD11289,CUST1008,PROD1018,4,2025-01-30
ORD11290,CUST1261,PROD1017,3,2025-06-17
ORD11291,CUST1072,PROD1015,4,2025-06-04
ORD11292,CUST1358,PROD1007,2,2025-02-20
ORD11293,CUST1222,PROD1032,5,2024-03-17
ORD11294,CUST1415,PROD1048,5,2023-08-05
ORD11295,CUST1040,PROD1011,5,2025-06-29
ORD11296,CUST1369,PROD1010,5,2023-01-02
ORD11297,CUST1203,PROD1004,5,2024-06-19
ORD11298,CUST1263,PROD1026,5,2024-12-18
ORD11299,CUST1327,PROD1011,1,2025-04-11
ORD11300,CUST1177,PROD1016,3,2024-12-11
ORD11301,CUST1347,PROD1005,5,2023-12-22
ORD11302,CUST1317,PROD1032,3,2024-09-17
ORD11303,CUST1083,PROD1004,5,2025-03-02
ORD11304,CUST1317,PROD1027,4,2024-10-28
ORD11305,CUST1110,PROD1013,5,2023-06-14
ORD11306,CUST1250,PROD1004,2,2025-01-03
ORD11307,CUST1382,PROD1032,1,2023-04-01
ORD11308,CUST1006,PROD1049,4,2023-06-16
ORD11309,CUST1458,PROD1047,4,2023-07-26
ORD11310,CUST1083,PROD1040,2,2023-10-09
ORD11311,CUST1207,PROD1018,5,2023-03-06
ORD11312,CUST1387,PROD1021,1,2025-06-06
ORD11313,CUST1389,PROD1004,4,2024-05-30
ORD11314,CUST1313,PROD1001,1,2023-06-06
ORD11315,CUST1021,PROD1029,4,2025-01-30
ORD11316,CUST1409,PROD1046,5,2025-02-07
ORD11317,CUST1382,PROD1038,4,2025-01-16
ORD11318,CUST1002,PROD1003,4,2023-11-02
ORD11319,CUST1126,PROD1032,3,2025-05-27
ORD11320,CUST1296,PROD1012,5,2024-01-30
ORD11321,CUST1187,PROD1019,2,2023-03-15
ORD11322,CUST1361,PROD1006,2,2023-07-06
ORD11323,CUST1013,PROD1014,5,2024-07-27
ORD11324,CUST1458,PROD1022,2,2023-12-03
ORD11325,CUST1465,PROD1013,5,2024-11-06
ORD11326,CUST1011,PROD1022,2,2024-07-21
ORD11327,CUST1086,PROD1018,3,2024-09-14
ORD11328,CUST1011,PROD1028,2,2024-12-30
ORD11329,CUST1396,PROD1019,4,2023-08-28
ORD11330,CUST1024,PROD1028,5,2024-06-16
ORD11331,CUST1300,PROD1023,1,2023-05-21
ORD11332,CUST1242,PROD1017,1,2023-09-22
ORD11333,CUST1121,PROD1009,5,2023-05-19
ORD11334,CUST1146,PROD1040,3,2024-04-03
ORD11335,CUST1054,PROD1007,2,2023-03-11
ORD11336,CUST1237,PROD1025,3,2024-01-20
ORD11337,CUST1355,PROD1028,1,2024-09-21
ORD11338,CUST1172,PROD1009,5,2023-07-17
ORD11339,CUST1391,PROD1016,5,2023-07-24
ORD11340,CUST1220,PROD1001,3,2024-12-26
ORD11341,CUST1118,PROD1005,3,2024-07-21
ORD11342,CUST1308,PROD1004,2,2025-03-09
ORD11343,CUST1182,PROD1027,4,2025-03-15
ORD11344,CUST1287,PROD1040,4,2024-11-17
ORD11345,CUST1306,PROD1004,2,2025-05-08
ORD11346,CUST1299,PROD1017,4,2025-05-31
ORD11347,CUST1081,PROD1025,1,2024-10-01
ORD11348,CUST1453,PROD1019,4,2024-03-06
ORD11349,CUST1401,PROD1040,2,2025-06-08
ORD11350,CUST1210,PROD1048,4,2023-11-21
ORD11351,CUST1149,PROD1026,5,2024-03-17
ORD11352,CUST1036,PROD1048,3,2025-03-14
ORD11353,CUST1351,PROD1011,1,2023-10-15
ORD11354,CUST1311,PROD1006,5,2023-08-14
ORD11355,CUST1360,PROD1002,5,2023-03-05
ORD11356,CUST1058,PROD1009,2,2024-07-13
ORD11357,CUST1130,PROD1033,3,2024-12-14
ORD11358,CUST1411,PROD1024,3,2024-05-12
ORD11359,CUST1201,PROD1034,1,2025-04-28
ORD11360,CUST1242,PROD1015,2,2023-03-01
ORD11361,CUST1034,PROD1001,1,2024-02-01
ORD11362,CUST1444,PROD1023,4,2023-09-14
ORD11363,CUST1092,PROD1009,5,2024-07-30
ORD11364,CUST1437,PROD1037,1,2023-08-27
ORD11365,CUST1446,PROD1021,5,2025-03-11
ORD11366,CUST1206,PROD1025,2,2023-02-07
ORD11367,CUST1352,PROD1042,4,2023-01-25
ORD11368,CUST1390,PROD1038,2,2024-02-14
ORD11369,CUST1331,PROD1026,4,2024-04-05
ORD11370,CUST1304,PROD1028,4,2024-07-24
ORD11371,CUST1349,PROD1046,5,2024-02-21
ORD11372,CUST1212,PROD1037,2,2023-12-23
ORD11373,CUST1158,PROD1019,2,2024-01-18
ORD11374,CUST1441,PROD1026,1,2025-03-19
ORD11375,CUST1444,PROD1040,2,2023-06-07
ORD11376,CUST1023,PROD1019,1,2024-07-22
ORD11377,CUST1403,PROD1043,3,2024-03-08
ORD11378,CUST1292,PROD1018,3,2023-02-17
ORD11379,CUST1003,PROD1019,3,2023-11-24
ORD11380,CUST1219,PROD1034,2,2024-03-08
ORD11381,CUST1363,PROD1046,2,2024-03-06
ORD11382,CUST1381,PROD1001,1,2023-02-25
ORD11383,CUST1019,PROD1029,4,2024-07-30
ORD11384,CUST1443,PROD1033,1,2023-09-25
ORD11385,CUST1151,PROD1021,3,2023-03-10
ORD11386,CUST1049,PROD1002,1,2024-12-28
ORD11387,CUST1176,PROD1005,4,2025-06-20
ORD11388,CUST1434,PROD1014,2,2024-08-23
ORD11389,CUST1095,PROD1026,1,2024-03-24
ORD11390,CUST1104,PROD1009,3,2025-03-03
ORD11391,CUST1419,PROD1008,3,2023-09-14
ORD11392,CUST1249,PROD1032,2,2024-11-02
ORD11393,CUST1116,PROD1031,1,2024-05-04
ORD11394,CUST1353,PROD1047,4,2025-01-15
ORD11395,CUST1227,PROD1005,2,2024-10-04
ORD11396,CUST1065,PROD1040,1,2023-02-18
ORD11397,CUST1334,PROD1035,5,2024-10-20
ORD11398,CUST1417,PROD1001,3,2023-11-12
ORD11399,CUST1419,PROD1028,4,2024-02-17
ORD11400,CUST1261,PROD1003,4,2024-03-09
ORD11401,CUST1294,PROD1000,4,2023-01-02
ORD11402,CUST1425,PROD1018,3,2025-04-20
ORD11403,CUST1242,PROD1025,1,2023-05-25
ORD11404,CUST1370,PROD1024,2,2024-01-01
ORD11405,CUST1185,PROD1009,1,2024-02-24
ORD11406,CUST1245,PROD1014,2,2024-07-26
ORD11407,CUST1124,PROD1021,4,2025-02-23
ORD11408,CUST1267,PROD1047,1,2024-07-14
ORD11409,CUST1130,PROD1020,4,2025-04-23
ORD11410,CUST1236,PROD1021,5,2024-03-19
ORD11411,CUST1017,PROD1035,4,2024-03-09
ORD11412,CUST1039,PROD1033,4,2024-10-04
ORD11413,CUST1020,PROD1029,2,2024-07-08
ORD11414,CUST1398,PROD1024,5,2023-02-26
ORD11415,CUST1224,PROD1044,4,2024-07-15
ORD11416,CUST1354,PROD1027,4,2023-06-27
ORD11417,CUST1281,PROD1000,5,2023-10-20
ORD11418,CUST1007,PROD1048,5,2023-02-15
ORD11419,CUST1099,PROD1044,1,2023-06-19
ORD11420,CUST1239,PROD1003,2,2023-09-28
ORD11421,CUST1477,PROD1006,5,2024-02-21
ORD11422,CUST1086,PROD1048,5,2025-04-27
ORD11423,CUST1297,PROD1008,3,2023-05-19
ORD11424,CUST1427,PROD1035,5,2023-09-04
ORD11425,CUST1013,PROD1018,2,2023-05-28
ORD11426,CUST1333,PROD1000,4,2023-08-18
ORD11427,CUST1001,PROD1009,4,2025-03-02
ORD11428,CUST1374,PROD1035,4,2024-09-28
ORD11429,CUST1292,PROD1008,4,2024-12-04
ORD11430,CUST1324,PROD1044,3,2024-01-09
ORD11431,CUST1421,PROD1045,5,2023-03-21
ORD11432,CUST1492,PROD1041,4,2024-08-28
ORD11433,CUST1040,PROD1031,1,2025-01-07
ORD11434,CUST1317,PROD1031,4,2023-03-06
ORD11435,CUST1315,PROD1005,5,2023-03-29
ORD11436,CUST1380,PROD1047,4,2023-03-29
ORD11437,CUST1110,PROD1037,3,2024-12-13
ORD11438,CUST1013,PROD1016,2,2024-12-26
ORD11439,CUST1230,PROD1009,2,2023-07-23
ORD11440,CUST1472,PROD1049,5,2024-01-17
ORD11441,CUST1083,PROD1026,2,2024-08-23
ORD11442,CUST1129,PROD1049,2,2024-04-20
ORD11443,CUST1230,PROD1034,1,2024-07-26
ORD11444,CUST1325,PROD1020,5,2025-02-21
ORD11445,CUST1144,PROD1024,5,2024-08-28
ORD11446,CUST1378,PROD1027,2,2025-03-29
ORD11447,CUST1344,PROD1046,2,2024-06-22
ORD11448,CUST1027,PROD1014,2,2023-08-02
ORD11449,CUST1065,PROD1003,3,2023-03-15
ORD11450,CUST1162,PROD1028,4,2023-03-02
ORD11451,CUST1228,PROD1008,3,2024-11-28
ORD11452,CUST1260,PROD1026,5,2024-06-26
ORD11453,CUST1448,PROD1025,1,2023-08-07
ORD11454,CUST1423,PROD1018,4,2023-01-12
ORD11455,CUST1459,PROD1027,1,2025-03-24
ORD11456,CUST1439,PROD1016,5,2024-02-19
ORD11457,CUST1163,PROD1042,5,2023-02-01
ORD11458,CUST1300,PROD1040,1,2023-06-09
ORD11459,CUST1406,PROD1041,1,2023-08-25
ORD11460,CUST1302,PROD1049,1,2025-01-08
ORD11461,CUST1286,PROD1019,5,2023-06-30
ORD11462,CUST1394,PROD1044,2,2025-04-08
ORD11463,CUST1009,PROD1039,1,2024-07-11
ORD11464,CUST1194,PROD1038,4,2023-12-07
ORD11465,CUST1117,PROD1048,5,2024-04-02
ORD11466,CUST1269,PROD1022,3,2023-03-21
ORD11467,CUST1079,PROD1046,3,2024-10-08
ORD11468,CUST1457,PROD1031,4,2025-02-10
ORD11469,CUST1092,PROD1046,2,2025-03-30
ORD11470,CUST1265,PROD1032,1,2025-01-28
ORD11471,CUST1331,PROD1045,5,2024-04-17
ORD11472,CUST1349,PROD1004,1,2024-11-01
ORD11473,CUST1360,PROD1042,5,2024-12-15
ORD11474,CUST1256,PROD1047,3,2023-04-22
ORD11475,CUST1132,PROD1033,1,2023-10-19
ORD11476,CUST1275,PROD1039,4,2025-04-01
ORD11477,CUST1263,PROD1010,2,2024-09-22
ORD11478,CUST1170,PROD1049,4,2024-01-18
ORD11479,CUST1459,PROD1002,2,2023-01-17
ORD11480,CUST1000,PROD1032,1,2024-05-07
ORD11481,CUST1312,PROD1010,1,2023-11-27
ORD11482,CUST1063,PROD1015,2,2025-01-08
ORD11483,CUST1373,PROD1017,3,2025-05-22
ORD11484,CUST1467,PROD1029,5,2024-04-30
ORD11485,CUST1283,PROD1047,4,2024-02-10
ORD11486,CUST1120,PROD1009,4,2023-04-27
ORD11487,CUST1106,PROD1017,4,2024-07-08
ORD11488,CUST1420,PROD1037,1,2025-05-29
ORD11489,CUST1174,PROD1018,4,2023-04-25
ORD11490,CUST1484,PROD1035,5,2025-03-05
ORD11491,CUST1203,PROD1012,5,2024-07-02
ORD11492,CUST1164,PROD1045,2,2025-03-24
ORD11493,CUST1304,PROD1002,1,2024-09-16
ORD11494,CUST1496,PROD1009,5,2024-06-30
ORD11495,CUST1119,PROD1037,3,2024-10-05
ORD11496,CUST1043,PROD1000,1,2023-12-02
ORD11497,CUST1311,PROD1026,1,2023-12-02
ORD11498,CUST1155,PROD1045,5,2025-06-07
ORD11499,CUST1366,PROD1007,3,2025-01-09
ORD11500,CUST1206,PROD1045,2,2023-05-27
ORD11501,CUST1389,PROD1041,5,2023-05-02
ORD11502,CUST1107,PROD1016,3,2023-03-22
ORD11503,CUST1250,PROD1008,1,2024-11-15
ORD11504,CUST1444,PROD1005,3,2024-10-27
ORD11505,CUST1403,PROD1042,1,2024-10-23
ORD11506,CUST1369,PROD1024,5,2024-01-10
ORD11507,CUST1333,PROD1038,5,2024-07-23
ORD11508,CUST1129,PROD1048,4,2023-03-04
ORD11509,CUST1456,PROD1027,4,2024-05-18
ORD11510,CUST1292,PROD1032,4,2024-10-29
ORD11511,CUST1019,PROD1036,5,2024-03-24
ORD11512,CUST1281,PROD1008,2,2024-03-03
ORD11513,CUST1284,PROD1017,5,2025-05-17
ORD11514,CUST1000,PROD1020,3,2024-03-02
ORD11515,CUST1118,PROD1001,5,2024-02-25
ORD11516,CUST1034,PROD1042,5,2023-11-18
ORD11517,CUST1197,PROD1037,1,2024-11-10
ORD11518,CUST1484,PROD1039,1,2023-06-15
ORD11519,CUST1244,PROD1035,1,2024-08-19
ORD11520,CUST1058,PROD1049,5,2024-10-10
ORD11521,CUST1324,PROD1042,2,2024-04-05
ORD11522,CUST1160,PROD1036,3,2024-04-03
ORD11523,CUST1496,PROD1014,3,2023-07-08
ORD11524,CUST1178,PROD1027,2,2024-04-08
ORD11525,CUST1205,PROD1017,2,2025-06-30
ORD11526,CUST1011,PROD1033,3,2024-01-14
ORD11527,CUST1489,PROD1021,4,2023-01-02
ORD11528,CUST1275,PROD1010,1,2024-09-09
ORD11529,CUST1180,PROD1012,1,2023-12-30
ORD11530,CUST1241,PROD1003,3,2023-03-13
ORD11531,CUST1215,PROD1021,2,2024-03-02
ORD11532,CUST1250,PROD1006,4,2024-09-29
ORD11533,CUST1298,PROD1042,3,2023-06-19
ORD11534,CUST1125,PROD1023,1,2023-07-24
ORD11535,CUST1481,PROD1003,5,2025-04-04
ORD11536,CUST1216,PROD1027,2,2023-12-03
ORD11537,CUST1305,PROD1014,5,2024-04-16
ORD11538,CUST1284,PROD1000,3,2023-07-14
ORD11539,CUST1184,PROD1002,1,2024-10-31
ORD11540,CUST1038,PROD1013,4,2024-10-14
ORD11541,CUST1222,PROD1037,5,2023-10-02
ORD11542,CUST1183,PROD1049,4,2023-01-07
ORD11543,CUST1494,PROD1000,1,2025-06-23
ORD11544,CUST1426,PROD1037,5,2024-07-19
ORD11545,CUST1177,PROD1037,4,2024-09-07
ORD11546,CUST1406,PROD1020,4,2025-05-03
ORD11547,CUST1427,PROD1047,5,2025-04-29
ORD11548,CUST1293,PROD1028,1,2024-07-26
ORD11549,CUST1339,PROD1004,4,2024-08-21
